user_id,ga_client_id,first_visit_ts,last_active_ts,loyalty_tier,channel,acquisition_date,cac,utm_source,signup_method,signed_up,gender,age_group
user_008077,38980986-57d6-4be9-8954-7c33e4990e9b,2024-12-29 02:04:37,2025-03-27 02:04:37,VIP,SNS,2024-12-29,39.99,facebook,Email,False,female,45-54
user_008078,23c5cd4b-6217-4c60-9abe-ac1c7e4d09aa,2025-01-15 14:43:42,2025-04-08 14:43:42,Silver,Email,2025-01-15,39.27,facebook,SNS,False,female,35-44
user_008079,9c56186f-4af4-432f-85db-490a3656ee1e,2024-12-27 08:36:36,2025-03-19 08:36:36,Silver,Email,2024-12-27,19.33,google,SNS,True,male,35-44
user_008080,6dc831c5-b14f-4ce5-88c7-79841bcdfb6d,2025-02-25 13:22:40,2025-05-18 13:22:40,VIP,Organic,2025-02-25,31.2,facebook,Email,True,female,45-54
user_008081,02b86ffb-177c-4aa5-a7d1-4ed8550cc346,2024-12-04 01:30:44,2025-03-01 01:30:44,VIP,Referral,2024-12-04,42.35,newsletter,Email,True,female,45-54
user_008082,2fa18b72-19ba-4bc3-8013-2ae1465f903e,2025-02-24 06:53:03,2025-05-08 06:53:03,Gold,Google Ads,2025-02-24,41.07,google,SNS,True,female,25-34
user_008083,80979fb0-f79e-49cd-aa73-050da90287e1,2025-02-28 18:33:08,2025-03-05 18:33:08,Gold,Email,2025-02-28,28.58,facebook,Email,False,female,45-54
user_008084,708270ad-edc0-4316-add8-7f353f144177,2025-01-07 00:10:46,2025-03-30 00:10:46,VIP,SNS,2025-01-07,33.86,youtube,SNS,True,male,35-44
user_008085,ab38d0a6-42e2-4aae-94d2-244a4116e3e4,2025-01-24 14:09:45,2025-03-06 14:09:45,Gold,Referral,2025-01-24,14.59,google,Email,True,male,18-24
user_008086,3b0f9dcf-6dc0-470f-af9e-bf8c683a7bd9,2025-02-10 06:26:34,2025-03-05 06:26:34,VIP,Google Ads,2025-02-10,17.28,newsletter,Email,False,female,45-54
user_008087,c602e79a-0155-42fe-958a-0c1976e9ca10,2024-12-11 09:13:44,2025-01-03 09:13:44,Silver,Organic,2024-12-11,46.06,facebook,Email,True,male,45-54
user_008088,5f6512a9-5cd2-4498-aa74-00d583d635aa,2025-02-06 17:46:04,2025-04-18 17:46:04,Silver,Email,2025-02-06,38.66,instagram,Email,False,male,45-54
user_008089,7ba6d229-8ce1-448c-8bba-a580bfadc222,2025-02-04 04:26:55,2025-04-01 04:26:55,Silver,Organic,2025-02-04,10.43,facebook,SNS,True,male,18-24
user_008090,8cbbfe1a-e7aa-47d6-81c3-dea1ca6c5241,2025-01-23 15:55:07,2025-04-17 15:55:07,Gold,SNS,2025-01-23,48.51,newsletter,Email,True,female,35-44
user_008091,1a8ba9bf-68ce-47ff-b670-4cc0526003fc,2025-01-23 13:28:18,2025-01-29 13:28:18,Gold,SNS,2025-01-23,23.27,youtube,Email,True,male,35-44
user_008092,963945c9-db93-415c-9d77-5807100d18a5,2024-12-05 22:15:18,2025-02-19 22:15:18,Gold,Google Ads,2024-12-05,22.35,newsletter,Email,True,male,18-24
user_008093,454f18a1-0389-49d3-9e84-f31ef7cfea5d,2024-12-17 21:57:29,2025-01-06 21:57:29,VIP,Email,2024-12-17,26.92,instagram,SNS,False,male,35-44
user_008094,6168e80c-5429-4861-b3c2-33ef4d9f52cb,2024-12-10 21:55:17,2025-01-26 21:55:17,VIP,Organic,2024-12-10,21.76,newsletter,Email,False,male,18-24
user_008095,a77e60f7-916a-4c56-93f1-3c3635eaa3c8,2025-02-26 08:01:31,2025-03-22 08:01:31,Silver,SNS,2025-02-26,31.18,newsletter,Email,True,male,25-34
user_008096,7c1b0179-09ca-44cb-bb30-f03615e57784,2024-12-22 11:09:09,2024-12-25 11:09:09,VIP,Email,2024-12-22,16.56,facebook,SNS,False,female,18-24
user_008097,baaa4b7d-11d2-45f3-82e0-49325544758e,2025-01-10 20:47:14,2025-04-06 20:47:14,Gold,Organic,2025-01-10,29.0,youtube,Email,False,female,18-24
user_008098,fadf4d78-a7ab-486c-9304-e80168d50edf,2025-01-31 12:30:23,2025-02-24 12:30:23,VIP,Email,2025-01-31,11.29,instagram,Email,False,female,18-24
user_008099,182fc606-72fd-4225-ace6-9a03fbb105fe,2025-01-23 00:18:49,2025-02-02 00:18:49,Silver,Organic,2025-01-23,20.96,youtube,Email,True,male,25-34
user_008100,93129203-3a46-4be9-b50c-2ecd50c73d06,2025-01-10 05:46:12,2025-01-19 05:46:12,Gold,Email,2025-01-10,42.23,youtube,SNS,False,female,35-44
user_008101,c1fdbee4-c856-44ab-8660-842336e9877a,2025-01-18 22:04:59,2025-03-23 22:04:59,VIP,Organic,2025-01-18,43.66,facebook,Email,True,female,35-44
user_008102,5aae7edd-4607-48e4-b93a-4d932da5762a,2025-01-07 00:30:47,2025-01-19 00:30:47,Gold,Email,2025-01-07,19.41,facebook,SNS,True,female,18-24
user_008103,754f89c6-65b2-4de4-8a7c-8f5e7e28f102,2025-02-14 22:44:47,2025-04-22 22:44:47,VIP,SNS,2025-02-14,26.77,instagram,SNS,False,female,18-24
user_008104,7be06435-d6df-4da0-ab66-99ce113f918b,2025-02-15 05:18:21,2025-02-27 05:18:21,Silver,Email,2025-02-15,21.28,newsletter,Email,True,female,18-24
user_008105,14b19cd4-d93e-42e3-aa9e-2ff534618da5,2024-12-13 19:44:24,2025-03-11 19:44:24,Gold,Referral,2024-12-13,42.25,newsletter,SNS,False,female,35-44
user_008106,3a72f400-78c0-407d-94af-b1626a291e24,2025-02-16 16:10:57,2025-02-19 16:10:57,Gold,Organic,2025-02-16,18.66,newsletter,Email,True,female,35-44
user_008107,9a5f624b-82ff-468c-a79a-9327079d0b84,2024-12-11 06:29:27,2025-01-05 06:29:27,Gold,Google Ads,2024-12-11,36.88,google,SNS,False,female,18-24
user_008108,ac3e4910-e2bc-4374-91a4-0443adc19da2,2024-12-16 15:32:52,2024-12-31 15:32:52,Silver,SNS,2024-12-16,26.07,newsletter,Email,False,female,45-54
user_008109,f954b01d-b855-47db-8218-cf8c5c408e0c,2025-02-17 12:25:17,2025-03-06 12:25:17,Silver,Referral,2025-02-17,20.1,instagram,SNS,True,female,25-34
user_008110,98929e38-1671-4abd-ac36-d0db6b49f699,2024-12-10 15:23:52,2025-02-21 15:23:52,Gold,Email,2024-12-10,34.04,newsletter,Email,True,male,35-44
user_008111,b20a1599-9d73-4661-b532-fabef03531a7,2024-12-07 05:19:00,2024-12-14 05:19:00,VIP,Email,2024-12-07,15.14,google,SNS,True,female,18-24
user_008112,68ee002a-9527-45fb-8a44-fc8d0a3f5539,2025-02-18 21:52:54,2025-05-06 21:52:54,Silver,Email,2025-02-18,37.21,instagram,Email,False,male,35-44
user_008113,c605a4b1-9bb6-4f9e-9b9e-2f43b3f592b1,2024-12-12 23:10:45,2025-01-24 23:10:45,VIP,Referral,2024-12-12,39.2,google,Email,True,female,18-24
user_008114,a950610f-604a-4687-bfa1-48337b69ae2f,2024-12-01 11:09:13,2024-12-24 11:09:13,Gold,Referral,2024-12-01,28.3,facebook,SNS,True,female,35-44
user_008115,e7322fa0-667a-4c85-9f31-fccc24322cd0,2024-12-22 20:33:04,2025-02-27 20:33:04,Gold,Google Ads,2024-12-22,30.86,newsletter,Email,True,male,18-24
user_008116,f28d53dd-17ae-421a-9fe4-b938583edab8,2025-01-23 03:14:30,2025-04-03 03:14:30,Silver,Email,2025-01-23,36.67,youtube,Email,False,male,35-44
user_008117,410a3f58-8292-4f5c-83a7-be4119ead5f7,2025-02-14 03:39:02,2025-04-10 03:39:02,VIP,Email,2025-02-14,34.96,newsletter,SNS,True,male,25-34
user_008118,dd3a3955-9113-426b-94b9-09506652c64f,2025-02-06 06:15:18,2025-03-27 06:15:18,Gold,Referral,2025-02-06,14.74,instagram,SNS,False,female,45-54
user_008119,f6712fd8-540a-475b-9776-cbe7eb2ffd36,2024-12-13 19:34:19,2025-01-03 19:34:19,Gold,Organic,2024-12-13,32.51,instagram,Email,False,male,35-44
user_008120,de4d6fb9-87c3-49f9-9c3f-c2db99c8443d,2025-01-15 10:03:05,2025-03-17 10:03:05,Silver,Google Ads,2025-01-15,16.21,instagram,Email,False,male,45-54
user_008121,afb1a1b7-a263-474a-8a5f-772ef49e0c11,2025-02-28 13:16:27,2025-05-12 13:16:27,VIP,Google Ads,2025-02-28,23.63,newsletter,Email,False,male,18-24
user_008122,6a207b7c-8e51-4221-930b-8fde0c79b54b,2025-01-26 19:21:36,2025-04-16 19:21:36,Gold,Organic,2025-01-26,39.38,newsletter,SNS,True,female,35-44
user_008123,24beb074-b0c5-46af-8241-478a37e6ec1e,2025-01-26 14:44:02,2025-04-17 14:44:02,VIP,SNS,2025-01-26,32.64,google,SNS,True,male,25-34
user_008124,e3d78c70-660a-47d5-a438-fa2817fc887a,2025-01-15 13:29:57,2025-02-27 13:29:57,VIP,Google Ads,2025-01-15,49.97,google,Email,False,female,25-34
user_008125,255f1202-c173-45fc-a38a-3d4c7de7f1b0,2024-12-27 18:40:53,2025-03-24 18:40:53,VIP,Email,2024-12-27,17.94,instagram,Email,False,male,25-34
user_008126,18043a18-ff61-419b-96f8-3aed09a2ed23,2025-01-19 02:19:39,2025-04-10 02:19:39,Gold,SNS,2025-01-19,12.1,google,Email,True,female,45-54
user_008127,dcd8f427-31b9-47df-b458-2bd2c455b4af,2025-01-24 04:11:09,2025-03-12 04:11:09,Gold,Referral,2025-01-24,46.15,google,SNS,True,female,45-54
user_008128,4fa2166c-5fbb-4731-9b57-a5e2e87a2a34,2024-12-05 12:59:56,2025-02-10 12:59:56,VIP,Google Ads,2024-12-05,24.41,newsletter,Email,True,male,35-44
user_008129,bd17be9b-cf9e-44f0-9f2f-d2e83718000a,2024-12-19 02:11:34,2025-01-28 02:11:34,Gold,Organic,2024-12-19,39.81,newsletter,SNS,False,male,25-34
user_008130,422c1cfe-1207-43fa-b20a-be8c61974883,2024-12-20 16:01:34,2025-01-31 16:01:34,Silver,Google Ads,2024-12-20,28.63,youtube,SNS,False,female,18-24
user_008131,27a67ca4-f909-4d17-abd5-036314adb323,2025-01-24 22:36:43,2025-04-02 22:36:43,VIP,Email,2025-01-24,39.57,instagram,SNS,False,male,35-44
user_008132,9d4db32a-e8df-464e-b7e0-bfa8ebbe428d,2025-02-25 20:09:20,2025-05-08 20:09:20,Gold,Referral,2025-02-25,30.24,instagram,SNS,False,male,45-54
user_008133,b4ef9397-ee4b-45cd-a534-c84ee7515ab3,2024-12-17 09:14:52,2025-03-02 09:14:52,Gold,Organic,2024-12-17,46.05,google,Email,True,male,25-34
user_008134,414ef6b5-6d67-444d-b577-0fc663cfde0d,2025-02-11 23:20:08,2025-03-07 23:20:08,VIP,Referral,2025-02-11,15.53,newsletter,Email,True,female,45-54
user_008135,077db442-c508-4c31-82d0-3257a515ff42,2024-12-09 16:55:10,2025-01-17 16:55:10,Silver,Organic,2024-12-09,48.69,newsletter,Email,True,male,45-54
user_008136,329f1425-799a-42e1-a1e0-50f43c2ee9a1,2024-12-21 00:22:41,2025-02-07 00:22:41,Silver,Referral,2024-12-21,25.76,facebook,Email,False,female,18-24
user_008137,8bcd146a-bcde-4b2b-86af-e744ff57bd52,2025-02-13 17:19:52,2025-03-18 17:19:52,Gold,Google Ads,2025-02-13,33.65,instagram,Email,True,male,45-54
user_008138,8c23124f-9981-48be-b289-83ae30192589,2025-01-17 09:17:44,2025-03-26 09:17:44,VIP,Referral,2025-01-17,25.16,google,SNS,True,male,45-54
user_008139,a2d0145d-1ab7-4118-9eb4-c92e4379133b,2025-01-01 01:21:16,2025-01-31 01:21:16,Silver,Email,2025-01-01,34.32,google,Email,True,female,45-54
user_008140,a75f5821-d8f0-42f5-bf01-d268155e3eab,2025-02-20 04:32:54,2025-05-09 04:32:54,Gold,Referral,2025-02-20,14.01,facebook,Email,True,female,35-44
user_008141,8f6edd49-6aec-496e-bab1-f5e7e3f241c0,2025-01-30 07:43:04,2025-02-15 07:43:04,Silver,Organic,2025-01-30,30.19,facebook,SNS,True,male,25-34
user_008142,565da14d-017c-4d80-a854-ed3da68933fe,2025-01-18 08:18:09,2025-03-10 08:18:09,VIP,Organic,2025-01-18,16.36,google,SNS,True,female,18-24
user_008143,51d14eff-4e21-4ceb-aac3-80aa97f7b0b9,2024-12-08 12:17:40,2024-12-16 12:17:40,Silver,Referral,2024-12-08,41.03,google,Email,True,male,45-54
user_008144,8eb5d027-adc7-47f9-8f3e-7375ad08d7b4,2025-01-01 17:00:15,2025-01-02 17:00:15,Gold,Google Ads,2025-01-01,12.94,facebook,SNS,False,female,35-44
user_008145,7e5dc0c4-b2d1-4eee-8e38-1a6428ad7b09,2024-12-08 04:46:09,2024-12-29 04:46:09,Silver,Organic,2024-12-08,12.64,youtube,Email,False,female,45-54
user_008146,4a44aa82-4e83-4a48-abe1-998eb2cb5c5d,2024-12-08 12:32:05,2025-03-06 12:32:05,Silver,Referral,2024-12-08,18.86,instagram,SNS,False,male,35-44
user_008147,f2f07b77-f2df-4bc2-9d2c-2a1b6b4c1661,2025-02-11 20:56:41,2025-02-17 20:56:41,Gold,Google Ads,2025-02-11,17.93,youtube,Email,True,female,18-24
user_008148,a481fc5a-ec6c-4e14-9386-4dfb14026052,2024-12-28 20:43:34,2025-01-03 20:43:34,Silver,Referral,2024-12-28,26.06,google,SNS,False,male,25-34
user_008149,ff145876-0d31-46c2-8877-d336fb893c82,2025-02-06 18:59:50,2025-05-05 18:59:50,Silver,Referral,2025-02-06,22.47,google,Email,True,female,35-44
user_008150,dc7d535b-e8d8-4490-8d72-14e6fbb020d3,2025-01-09 00:40:12,2025-01-10 00:40:12,VIP,Email,2025-01-09,35.86,instagram,Email,True,male,25-34
user_008151,3e4b76f4-3125-4c9d-9447-f22df096e1d5,2025-02-13 18:32:45,2025-05-05 18:32:45,Gold,Referral,2025-02-13,33.65,google,Email,True,female,35-44
user_008152,a752435c-8f65-40e0-8271-1d873e50d764,2024-12-17 03:06:39,2025-01-01 03:06:39,Silver,Referral,2024-12-17,27.68,instagram,SNS,True,male,35-44
user_008153,4e78384f-4e82-4171-b971-c326af308db3,2025-02-08 22:11:43,2025-03-06 22:11:43,Silver,Organic,2025-02-08,14.18,newsletter,Email,False,male,18-24
user_008154,59bf8ad4-1361-423a-83bb-f5e6d1b7dad2,2025-02-07 20:58:31,2025-04-06 20:58:31,Gold,Referral,2025-02-07,35.36,facebook,SNS,True,female,25-34
user_008155,aac47c55-30a8-41b8-960e-84aac03a9489,2025-01-31 20:16:40,2025-02-20 20:16:40,Silver,Email,2025-01-31,48.14,google,Email,True,female,45-54
user_008156,a2d3dcd7-fc94-4ca3-987b-ae2c309fb39c,2025-02-12 13:58:49,2025-03-21 13:58:49,Silver,Google Ads,2025-02-12,34.09,youtube,SNS,False,female,18-24
user_008157,f94b1fa5-22ef-4ad5-a3aa-3ff532f0fbff,2025-01-09 08:49:44,2025-03-08 08:49:44,Silver,Google Ads,2025-01-09,28.78,newsletter,Email,False,male,35-44
user_008158,a3fd1df1-e23c-4a35-829e-c1f023bdb219,2025-02-11 11:53:31,2025-03-03 11:53:31,Silver,SNS,2025-02-11,10.95,google,SNS,True,female,25-34
user_008159,a3e7f4d1-ef17-488a-ab11-3101377f9ad6,2025-02-18 23:54:41,2025-03-07 23:54:41,Silver,SNS,2025-02-18,12.58,youtube,Email,True,male,35-44
user_008160,0535d97f-d389-4287-b5e2-e5176817731b,2025-02-15 03:59:29,2025-03-06 03:59:29,VIP,SNS,2025-02-15,22.48,newsletter,SNS,False,male,35-44
user_008161,33fb1685-1438-47da-80be-ba77544a7179,2024-12-24 14:35:20,2025-02-16 14:35:20,Silver,Referral,2024-12-24,33.14,facebook,Email,True,female,18-24
user_008162,3bb26db9-1b62-4074-a19a-a351c042b3c9,2024-12-07 01:10:37,2025-02-23 01:10:37,Gold,Google Ads,2024-12-07,16.16,youtube,Email,False,female,35-44
user_008163,1473ef53-1253-4928-8380-ace01b686100,2025-01-16 06:59:01,2025-02-08 06:59:01,VIP,Referral,2025-01-16,42.99,google,SNS,False,male,18-24
user_008164,5db6f176-d6ec-4e03-abc8-88798e76c24c,2025-02-26 18:02:37,2025-04-28 18:02:37,VIP,Organic,2025-02-26,12.26,newsletter,SNS,False,female,25-34
user_008165,6846de6a-ea1f-4cf6-b769-1ae9cc44855d,2025-01-06 00:53:26,2025-02-18 00:53:26,Gold,Referral,2025-01-06,27.8,google,Email,False,male,35-44
user_008166,b6af94bd-9026-483a-bb7a-3e98f12a845d,2025-02-15 08:11:52,2025-02-18 08:11:52,Gold,SNS,2025-02-15,43.0,newsletter,SNS,True,male,25-34
user_008167,fab65f45-dc4f-4eb7-aed8-b2791ef3821d,2025-02-01 14:25:00,2025-03-07 14:25:00,VIP,Organic,2025-02-01,37.87,facebook,SNS,False,male,25-34
user_008168,6111a39e-c6dc-427a-9b59-5f42344e66d8,2025-01-26 00:00:31,2025-01-28 00:00:31,Gold,Organic,2025-01-26,31.51,facebook,Email,True,female,45-54
user_008169,9acdb04c-6c01-4118-86b9-bffe3aaa17c7,2025-02-03 03:45:18,2025-02-10 03:45:18,VIP,SNS,2025-02-03,47.01,newsletter,Email,True,male,45-54
user_008170,b9be2431-73db-42e7-b4e1-ff313a5f13f1,2025-02-09 09:50:30,2025-05-01 09:50:30,Silver,Organic,2025-02-09,49.57,facebook,SNS,True,male,25-34
user_008171,bb0b774a-6803-4e02-a1ee-8e916cbc1d18,2025-01-05 07:14:33,2025-01-31 07:14:33,VIP,Google Ads,2025-01-05,40.35,facebook,Email,False,male,35-44
user_008172,9ceb585a-856b-4f14-95ab-dcece5494836,2025-02-27 08:07:54,2025-05-06 08:07:54,VIP,Referral,2025-02-27,47.69,google,SNS,True,male,35-44
user_008173,be5051de-9963-403e-9325-7d5eb09938bc,2025-02-02 00:57:05,2025-02-20 00:57:05,Silver,Referral,2025-02-02,19.59,newsletter,Email,False,male,35-44
user_008174,c6443247-e51d-44f1-94f0-68b5bf2c9745,2024-12-28 17:03:49,2025-02-27 17:03:49,VIP,Google Ads,2024-12-28,16.84,youtube,Email,False,female,25-34
user_008175,8669f29a-4c53-4a31-a23d-3542397374b7,2025-01-26 23:11:03,2025-04-02 23:11:03,Silver,Google Ads,2025-01-26,27.98,google,SNS,False,male,18-24
user_008176,91dc1022-bfce-4ab9-b699-840164b00a2b,2025-02-13 16:52:46,2025-02-15 16:52:46,VIP,Google Ads,2025-02-13,31.26,newsletter,SNS,False,male,45-54
user_008177,b268332d-5bde-4f25-8805-73f611304372,2025-01-28 19:57:12,2025-04-19 19:57:12,Gold,Email,2025-01-28,11.53,youtube,Email,True,female,45-54
user_008178,0a8214e6-c93b-40ce-9e23-9f69aa4b0a78,2025-02-01 21:46:45,2025-03-01 21:46:45,Silver,Google Ads,2025-02-01,36.01,youtube,SNS,False,female,18-24
user_008179,71ad38b7-3bbb-4ca6-9999-cf1543cb0cf6,2024-12-11 20:01:15,2025-03-02 20:01:15,Silver,SNS,2024-12-11,33.36,newsletter,SNS,False,male,45-54
user_008180,d8372f3f-8a5c-4f7a-b93a-313762860bcb,2025-02-27 06:55:15,2025-04-14 06:55:15,Gold,Referral,2025-02-27,37.19,newsletter,Email,True,male,45-54
user_008181,88bc8f4d-38cc-4a48-b9ac-98cfab715c38,2024-12-16 20:34:06,2025-03-07 20:34:06,Gold,SNS,2024-12-16,30.01,google,SNS,False,male,25-34
user_008182,4798c0c2-ac84-4aa2-935a-1a8493f2545d,2025-02-28 06:26:22,2025-05-16 06:26:22,Silver,Email,2025-02-28,32.42,facebook,SNS,False,female,35-44
user_008183,08b96288-92a8-4657-9170-fa5e65325bb3,2024-12-11 17:29:29,2025-02-05 17:29:29,Silver,Email,2024-12-11,11.1,instagram,SNS,False,male,25-34
user_008184,c69554b5-a3be-4333-b1fc-dd609d73d020,2025-01-28 15:48:46,2025-04-22 15:48:46,Silver,Email,2025-01-28,34.92,facebook,SNS,True,female,35-44
user_008185,20b021e3-7b95-4f6f-99e1-c655d8f02f19,2024-12-08 21:08:07,2024-12-12 21:08:07,Silver,Email,2024-12-08,12.43,google,SNS,True,male,45-54
user_008186,bc77cba2-c8cf-4a4b-91e7-7773d5d64739,2024-12-25 04:37:47,2025-02-05 04:37:47,VIP,SNS,2024-12-25,35.63,newsletter,Email,True,male,45-54
user_008187,b502e4f4-d41c-41e1-bea8-9fb9f488e8c0,2025-02-22 13:07:57,2025-05-15 13:07:57,VIP,SNS,2025-02-22,14.99,youtube,Email,False,female,25-34
user_008188,055b54bf-554d-4606-bdc2-9fb26269800d,2025-01-26 13:30:02,2025-02-25 13:30:02,VIP,Email,2025-01-26,43.83,newsletter,SNS,True,female,45-54
user_008189,7d12e3de-1ad9-414f-95d1-828fbf21fb2e,2025-02-23 03:15:19,2025-05-17 03:15:19,VIP,Referral,2025-02-23,25.42,newsletter,SNS,True,female,35-44
user_008190,c608202e-283f-4306-9345-4f02ed3490c2,2024-12-07 17:20:18,2025-01-12 17:20:18,Gold,SNS,2024-12-07,48.22,google,Email,True,male,18-24
user_008191,3824fe6d-ab37-41e3-a6d6-72d3814a282b,2024-12-23 06:19:15,2025-02-02 06:19:15,Silver,Referral,2024-12-23,45.56,youtube,Email,False,female,45-54
user_008192,cb9c9c08-e47b-4527-9275-a6f2dc600d56,2024-12-16 12:09:09,2025-02-27 12:09:09,Silver,Email,2024-12-16,22.43,youtube,Email,False,female,45-54
user_008193,fd0d4cbb-220c-49d4-a821-cd071866b535,2024-12-10 10:21:27,2024-12-22 10:21:27,Gold,SNS,2024-12-10,26.38,google,Email,True,male,18-24
user_008194,1e1dc7e1-9dc6-48cc-b992-5a376755b910,2024-12-31 19:09:38,2025-01-29 19:09:38,Gold,Email,2024-12-31,13.26,facebook,Email,False,female,35-44
user_008195,dd3c656b-f430-41ad-af10-da3453b52a30,2025-02-28 21:13:56,2025-04-22 21:13:56,VIP,Referral,2025-02-28,11.71,youtube,SNS,False,female,45-54
user_008196,e4ff4a06-4b1a-473f-9eed-8772a3fc771e,2025-02-08 00:35:34,2025-04-08 00:35:34,Silver,Email,2025-02-08,47.17,instagram,SNS,False,male,18-24
user_008197,7407cd56-4559-4a53-bd25-c441ff3c283e,2024-12-02 17:25:57,2024-12-23 17:25:57,Gold,Email,2024-12-02,49.48,instagram,SNS,False,female,25-34
user_008198,a4348f95-6157-45bb-8332-d64d34008d46,2025-01-30 07:35:55,2025-03-16 07:35:55,VIP,Email,2025-01-30,27.0,facebook,SNS,False,female,45-54
user_008199,214fa2f1-8c0a-4bb7-bb0f-83711c91d768,2025-02-06 01:04:09,2025-04-29 01:04:09,Gold,Google Ads,2025-02-06,48.62,facebook,Email,True,male,25-34
user_008200,e8538fdc-ac6a-4b34-a11d-1cf089f80399,2025-02-27 15:50:30,2025-04-06 15:50:30,Silver,Email,2025-02-27,37.63,google,SNS,True,male,45-54
user_008201,0f71744d-a9d8-4f5a-b249-d8be0628527b,2025-02-03 10:06:12,2025-04-10 10:06:12,Silver,Google Ads,2025-02-03,37.81,google,Email,True,male,18-24
user_008202,eaafba55-adcd-49cf-a262-dbd114bd6805,2024-12-03 16:13:17,2024-12-13 16:13:17,Silver,Google Ads,2024-12-03,46.46,newsletter,Email,False,female,25-34
user_008203,82f56d3c-362b-404a-9208-fb4e34a2d182,2025-01-30 01:25:22,2025-02-05 01:25:22,Silver,Referral,2025-01-30,22.72,instagram,Email,True,male,18-24
user_008204,8d106cde-0d81-49a2-974e-357dfc4f9ac4,2025-02-09 03:16:55,2025-03-07 03:16:55,Gold,Google Ads,2025-02-09,43.59,youtube,Email,False,male,45-54
user_008205,16cad90e-d042-4827-bb7a-c05a3942cb55,2024-12-27 01:21:13,2025-03-06 01:21:13,VIP,Referral,2024-12-27,37.24,facebook,SNS,True,male,45-54
user_008206,26da3773-e7a3-446b-b1c9-f547d0e93c50,2025-01-20 22:02:06,2025-02-19 22:02:06,Gold,Email,2025-01-20,38.39,facebook,SNS,True,male,35-44
user_008207,98e7cfcf-6ccb-4f3e-a9de-7c95fce04685,2024-12-09 12:17:38,2025-01-19 12:17:38,Silver,Google Ads,2024-12-09,16.79,youtube,SNS,False,male,18-24
user_008208,5fe3fd2a-7a05-464d-8399-87ba56b7b0e2,2025-02-05 19:07:16,2025-03-22 19:07:16,Gold,Email,2025-02-05,16.15,facebook,Email,True,male,35-44
user_008209,ed883e46-0ae7-4368-9eed-56c44e5a278e,2025-02-02 14:20:00,2025-03-14 14:20:00,Gold,Organic,2025-02-02,16.46,google,SNS,False,male,45-54
user_008210,c2bc6b5b-3f68-4285-88d5-707e03b38e86,2025-01-23 08:45:48,2025-03-09 08:45:48,VIP,Email,2025-01-23,15.9,newsletter,Email,False,male,45-54
user_008211,bad95da6-b76c-4fda-971b-d557a0e30f3b,2025-01-13 15:52:17,2025-01-27 15:52:17,Silver,SNS,2025-01-13,31.31,youtube,Email,False,male,45-54
user_008212,aa6fadf0-098e-4af0-ae7d-45f4ed1babfc,2024-12-02 06:30:56,2024-12-19 06:30:56,Gold,Organic,2024-12-02,47.78,facebook,Email,False,male,45-54
user_008213,b34ecdc0-1332-4a14-b014-80348f76dc5f,2024-12-12 11:08:48,2025-02-28 11:08:48,Gold,SNS,2024-12-12,33.34,google,Email,False,male,25-34
user_008214,84206da0-e55d-4152-be35-436f48179020,2025-02-14 22:39:35,2025-03-01 22:39:35,VIP,Referral,2025-02-14,37.39,youtube,SNS,False,female,18-24
user_008215,fdcbb645-53da-45f2-910d-8260200d27d5,2025-01-05 05:41:52,2025-03-13 05:41:52,VIP,Organic,2025-01-05,14.71,facebook,Email,False,female,25-34
user_008216,ef25d1a4-fe70-444d-8fb6-744c17c0e5b8,2024-12-17 12:55:59,2025-03-05 12:55:59,Silver,Referral,2024-12-17,18.49,google,Email,False,female,25-34
user_008217,001ba1c2-a9e1-486d-89d0-cf4dcf479ccd,2024-12-05 12:34:42,2025-01-10 12:34:42,Silver,Email,2024-12-05,43.83,facebook,SNS,True,male,45-54
user_008218,b902ea70-2948-4daf-8c27-3a02ad3e53dc,2024-12-07 03:36:39,2025-02-13 03:36:39,VIP,Email,2024-12-07,42.68,youtube,Email,False,male,18-24
user_008219,59125524-d536-4a29-963c-62d5baec3eae,2025-02-23 20:55:03,2025-03-22 20:55:03,Gold,Email,2025-02-23,48.59,google,SNS,True,male,18-24
user_008220,d8f1a1db-a329-41bb-bdb3-6474b1a03518,2025-01-04 13:39:03,2025-03-22 13:39:03,VIP,SNS,2025-01-04,31.36,facebook,Email,True,female,45-54
user_008221,8c1d3ce4-28df-4b40-8b01-1edce309bf4e,2025-02-12 18:20:02,2025-02-20 18:20:02,VIP,SNS,2025-02-12,42.37,youtube,SNS,False,female,25-34
user_008222,dbd79176-bfbc-4561-99e3-4b163c3782b3,2025-01-07 22:48:38,2025-02-25 22:48:38,VIP,Email,2025-01-07,37.2,youtube,SNS,True,female,25-34
user_008223,79fa899d-800a-4ef0-8c2c-0082d8f6baf5,2024-12-22 12:16:22,2025-02-20 12:16:22,Gold,SNS,2024-12-22,46.32,google,SNS,True,male,45-54
user_008224,835d344a-1c47-4bc0-af97-4a3a8d57b7f9,2025-01-18 00:56:35,2025-03-22 00:56:35,Gold,Email,2025-01-18,42.52,newsletter,Email,True,female,35-44
user_008225,c24b49be-3656-4a64-b78b-bd5efd6a4773,2025-01-28 08:05:09,2025-02-14 08:05:09,Gold,Organic,2025-01-28,22.36,newsletter,SNS,True,female,18-24
user_008226,e43e999a-cacd-4e31-a314-3f0a19107b38,2024-12-08 10:16:51,2025-02-11 10:16:51,Gold,Email,2024-12-08,42.48,instagram,SNS,True,female,45-54
