user_id,used_referral_code,nps_score,social_shares,invited_users,viral_coefficient
user_007590,True,6,4,10,10.0
user_007591,False,0,4,8,8.0
user_007592,False,0,1,4,4.0
user_007593,False,2,8,8,8.0
user_007594,False,0,8,9,9.0
user_007595,False,9,4,0,0.0
user_007596,False,7,0,8,8.0
user_007597,True,5,7,7,7.0
user_007598,True,1,4,3,3.0
user_007599,True,7,10,2,2.0
user_007600,True,5,1,9,9.0
user_007601,False,10,4,5,5.0
user_007602,False,8,1,6,6.0
user_007603,True,4,4,5,5.0
user_007604,False,7,9,2,2.0
user_007605,False,0,0,8,8.0
user_007606,False,10,1,9,9.0
user_007607,True,3,4,4,4.0
user_007608,False,7,0,2,2.0
user_007609,True,0,2,4,4.0
user_007610,True,0,5,0,0.0
user_007611,True,0,9,8,8.0
user_007612,False,7,6,0,0.0
user_007613,False,9,1,1,1.0
user_007614,False,6,10,5,5.0
user_007615,True,7,6,4,4.0
user_007616,False,10,0,4,4.0
user_007617,True,10,2,9,9.0
user_007618,False,7,3,4,4.0
user_007619,False,7,7,8,8.0
user_007620,True,10,5,7,7.0
user_007621,False,10,0,10,10.0
user_007622,False,10,3,4,4.0
user_007623,False,4,5,10,10.0
user_007624,True,6,6,7,7.0
user_007625,False,3,3,8,8.0
user_007626,False,5,3,1,1.0
user_007627,True,2,2,4,4.0
user_007628,False,1,6,1,1.0
user_007629,True,7,8,8,8.0
user_007630,False,4,2,9,9.0
user_007631,True,7,3,9,9.0
user_007632,False,7,0,5,5.0
user_007633,True,9,0,9,9.0
user_007634,True,10,8,6,6.0
user_007635,True,4,3,3,3.0
user_007636,True,9,7,0,0.0
user_007637,False,8,9,7,7.0
user_007638,True,8,5,6,6.0
user_007639,False,4,8,3,3.0
user_007640,False,9,3,0,0.0
user_007641,False,7,10,2,2.0
user_007642,False,9,0,7,7.0
user_007643,False,10,6,9,9.0
user_007644,False,5,9,3,3.0
user_007645,False,7,0,1,1.0
user_007646,False,2,9,3,3.0
user_007647,True,9,3,7,7.0
user_007648,True,1,8,10,10.0
user_007649,False,9,8,10,10.0
user_007650,False,1,0,6,6.0
user_007651,False,7,0,7,7.0
user_007652,True,8,5,9,9.0
user_007653,False,1,9,4,4.0
user_007654,False,1,8,9,9.0
user_007655,False,2,3,8,8.0
user_007656,True,3,2,8,8.0
user_007657,True,10,1,7,7.0
user_007658,False,2,9,7,7.0
user_007659,False,8,3,0,0.0
user_007660,True,7,2,10,10.0
user_007661,True,0,8,8,8.0
user_007662,True,10,0,8,8.0
user_007663,True,6,7,9,9.0
user_007664,True,0,2,2,2.0
user_007665,False,8,7,6,6.0
user_007666,False,2,5,4,4.0
user_007667,False,0,5,8,8.0
user_007668,False,4,2,6,6.0
user_007669,False,6,3,9,9.0
user_007670,False,4,8,10,10.0
user_007671,False,3,10,4,4.0
user_007672,True,3,6,6,6.0
user_007673,True,9,0,5,5.0
user_007674,False,5,7,8,8.0
user_007675,False,8,2,10,10.0
user_007676,False,10,0,4,4.0
user_007677,True,1,9,7,7.0
user_007678,False,1,6,9,9.0
user_007679,False,2,5,10,10.0
user_007680,True,4,7,2,2.0
user_007681,True,3,6,6,6.0
user_007682,False,5,8,3,3.0
user_007683,True,0,9,1,1.0
user_007684,False,4,0,2,2.0
user_007685,False,6,7,4,4.0
user_007686,True,3,0,8,8.0
user_007687,False,10,4,3,3.0
user_007688,False,3,6,5,5.0
user_007689,True,9,3,2,2.0
user_007690,False,0,1,3,3.0
user_007691,True,2,7,1,1.0
user_007692,True,3,1,0,0.0
user_007693,True,4,6,4,4.0
user_007694,False,7,2,1,1.0
user_007695,True,9,8,6,6.0
user_007696,True,6,6,1,1.0
user_007697,False,7,9,0,0.0
user_007698,True,6,8,9,9.0
user_007699,False,6,9,2,2.0
user_007700,False,6,2,7,7.0
user_007701,False,3,9,2,2.0
user_007702,False,9,8,9,9.0
user_007703,True,0,4,5,5.0
user_007704,False,3,3,6,6.0
user_007705,False,9,4,6,6.0
user_007706,True,2,9,8,8.0
user_007707,True,10,6,0,0.0
user_007708,False,6,6,9,9.0
user_007709,False,10,7,4,4.0
user_007710,True,10,2,8,8.0
user_007711,False,8,2,9,9.0
user_007712,False,4,0,3,3.0
user_007713,True,4,9,4,4.0
user_007714,False,1,4,7,7.0
user_007715,False,1,6,4,4.0
user_007716,False,0,9,8,8.0
user_007717,True,1,1,4,4.0
user_007718,False,1,7,9,9.0
user_007719,True,4,0,9,9.0
user_007720,False,2,8,2,2.0
user_007721,False,10,5,2,2.0
user_007722,True,8,2,3,3.0
user_007723,False,4,7,2,2.0
user_007724,True,9,3,7,7.0
user_007725,True,2,3,8,8.0
user_007726,False,7,2,1,1.0
user_007727,True,6,8,1,1.0
user_007728,False,2,2,2,2.0
user_007729,True,2,9,7,7.0
user_007730,False,8,6,7,7.0
user_007731,True,7,9,10,10.0
user_007732,True,1,2,1,1.0
user_007733,False,7,1,10,10.0
user_007734,False,2,7,4,4.0
user_007735,False,1,6,6,6.0
user_007736,True,1,6,10,10.0
user_007737,False,9,2,2,2.0
user_007738,False,2,8,4,4.0
user_007739,False,2,2,3,3.0
user_007740,True,5,4,6,6.0
user_007741,True,0,7,5,5.0
user_007742,False,0,1,9,9.0
user_007743,True,7,4,7,7.0
user_007744,False,6,3,7,7.0
user_007745,True,5,2,1,1.0
user_007746,True,0,6,1,1.0
user_007747,False,6,2,3,3.0
user_007748,True,5,9,1,1.0
user_007749,True,7,3,2,2.0
user_007750,True,0,1,0,0.0
user_007751,False,3,4,2,2.0
user_007752,False,5,10,6,6.0
user_007753,True,0,6,7,7.0
user_007754,False,3,5,8,8.0
user_007755,True,8,10,2,2.0
user_007756,True,6,10,8,8.0
user_007757,True,7,8,7,7.0
user_007758,False,2,10,6,6.0
user_007759,False,1,7,9,9.0
user_007760,True,4,1,4,4.0
user_007761,False,1,10,7,7.0
user_007762,False,0,2,8,8.0
user_007763,False,1,10,0,0.0
user_007764,True,6,6,5,5.0
user_007765,False,3,4,9,9.0
user_007766,False,6,10,4,4.0
user_007767,True,9,4,1,1.0
user_007768,False,7,6,3,3.0
user_007769,True,8,7,10,10.0
user_007770,False,0,9,6,6.0
user_007771,True,2,2,1,1.0
user_007772,False,5,4,5,5.0
user_007773,False,2,8,6,6.0
user_007774,False,4,3,2,2.0
user_007775,False,4,9,10,10.0
user_007776,True,9,4,5,5.0
user_007777,True,6,1,7,7.0
user_007778,True,1,4,7,7.0
user_007779,True,8,7,5,5.0
user_007780,False,2,9,9,9.0
user_007781,True,4,6,2,2.0
user_007782,False,2,4,9,9.0
user_007783,True,9,5,0,0.0
user_007784,True,10,6,8,8.0
user_007785,True,2,1,1,1.0
user_007786,False,10,8,7,7.0
user_007787,True,2,2,2,2.0
user_007788,True,5,10,0,0.0
user_007789,True,10,4,6,6.0
user_007790,False,8,1,0,0.0
user_007791,True,4,6,6,6.0
user_007792,True,6,2,9,9.0
user_007793,True,3,5,3,3.0
user_007794,True,5,6,5,5.0
user_007795,False,10,4,4,4.0
user_007796,False,6,9,8,8.0
user_007797,False,8,8,0,0.0
user_007798,False,9,0,1,1.0
user_007799,False,3,3,7,7.0
user_007800,False,10,5,2,2.0
user_007801,False,2,6,6,6.0
user_007802,True,8,9,1,1.0
user_007803,True,8,2,10,10.0
user_007804,True,5,9,3,3.0
user_007805,True,3,6,2,2.0
user_007806,False,8,7,0,0.0
user_007807,False,2,8,1,1.0
user_007808,False,8,1,6,6.0
user_007809,False,9,8,9,9.0
user_007810,False,5,8,4,4.0
user_007811,False,2,10,4,4.0
user_007812,False,8,4,9,9.0
user_007813,True,8,10,3,3.0
user_007814,False,9,4,8,8.0
user_007815,True,5,8,3,3.0
user_007816,True,2,8,4,4.0
user_007817,False,1,2,2,2.0
user_007818,True,0,8,6,6.0
user_007819,True,3,9,4,4.0
user_007820,True,1,6,0,0.0
user_007821,False,6,3,9,9.0
user_007822,True,1,8,8,8.0
user_007823,True,10,4,6,6.0
user_007824,False,10,2,4,4.0
user_007825,True,7,5,10,10.0
user_007826,False,9,9,3,3.0
user_007827,False,8,9,1,1.0
user_007828,False,8,1,4,4.0
user_007829,True,9,2,0,0.0
user_007830,False,1,6,10,10.0
user_007831,False,10,3,0,0.0
user_007832,True,8,0,5,5.0
user_007833,False,0,7,5,5.0
user_007834,True,5,6,5,5.0
user_007835,False,8,1,10,10.0
user_007836,False,7,0,5,5.0
user_007837,False,3,9,2,2.0
user_007838,True,7,0,5,5.0
user_007839,True,8,0,7,7.0
user_007840,False,6,10,4,4.0
user_007841,True,3,5,0,0.0
user_007842,False,3,5,7,7.0
user_007843,True,10,5,3,3.0
user_007844,False,5,0,9,9.0
user_007845,True,9,1,2,2.0
user_007846,True,4,8,4,4.0
user_007847,False,5,0,6,6.0
user_007848,False,0,8,1,1.0
user_007849,False,4,9,8,8.0
user_007850,False,9,2,2,2.0
user_007851,False,8,7,7,7.0
user_007852,True,1,4,0,0.0
user_007853,True,1,0,10,10.0
user_007854,True,6,2,2,2.0
user_007855,False,1,9,8,8.0
user_007856,True,7,1,9,9.0
user_007857,True,5,4,2,2.0
user_007858,False,0,7,4,4.0
user_007859,False,2,1,1,1.0
user_007860,False,9,7,4,4.0
user_007861,False,8,8,10,10.0
user_007862,True,4,4,2,2.0
user_007863,True,1,4,2,2.0
user_007864,True,1,4,1,1.0
user_007865,False,5,3,3,3.0
user_007866,False,10,4,5,5.0
user_007867,True,3,7,7,7.0
user_007868,False,5,1,8,8.0
user_007869,True,10,2,0,0.0
user_007870,True,3,2,9,9.0
user_007871,True,4,2,5,5.0
user_007872,True,10,9,2,2.0
user_007873,False,10,2,9,9.0
user_007874,False,6,6,0,0.0
user_007875,False,8,3,4,4.0
user_007876,True,9,7,6,6.0
user_007877,False,8,7,4,4.0
user_007878,True,4,2,10,10.0
user_007879,True,9,2,1,1.0
user_007880,False,10,2,0,0.0
user_007881,False,5,4,6,6.0
user_007882,False,1,2,8,8.0
user_007883,False,5,10,8,8.0
user_007884,False,6,7,10,10.0
user_007885,False,7,9,7,7.0
user_007886,False,8,4,6,6.0
user_007887,False,1,4,1,1.0
user_007888,False,0,8,5,5.0
user_007889,True,6,4,5,5.0
user_007890,False,0,6,2,2.0
user_007891,False,1,9,7,7.0
user_007892,False,8,2,4,4.0
user_007893,True,2,9,4,4.0
user_007894,False,10,9,2,2.0
user_007895,False,7,1,9,9.0
user_007896,True,5,5,4,4.0
user_007897,True,1,7,6,6.0
user_007898,False,5,8,2,2.0
user_007899,False,0,8,6,6.0
user_007900,True,9,6,4,4.0
user_007901,True,2,2,0,0.0
user_007902,False,9,8,9,9.0
user_007903,True,0,5,6,6.0
user_007904,True,8,9,1,1.0
user_007905,True,2,6,7,7.0
user_007906,True,1,4,7,7.0
user_007907,True,6,5,0,0.0
user_007908,True,6,5,3,3.0
user_007909,False,0,5,9,9.0
user_007910,False,4,2,8,8.0
user_007911,False,5,2,6,6.0
user_007912,False,0,8,4,4.0
user_007913,False,1,8,0,0.0
user_007914,False,8,3,3,3.0
user_007915,False,5,7,3,3.0
user_007916,False,2,4,7,7.0
user_007917,True,4,10,10,10.0
user_007918,False,1,7,4,4.0
user_007919,False,4,7,2,2.0
user_007920,True,8,0,10,10.0
user_007921,False,7,4,1,1.0
user_007922,True,3,3,10,10.0
user_007923,False,7,7,4,4.0
user_007924,False,5,2,3,3.0
user_007925,True,10,2,7,7.0
user_007926,False,1,5,6,6.0
user_007927,True,10,10,2,2.0
user_007928,True,7,6,0,0.0
user_007929,True,10,2,2,2.0
user_007930,False,6,0,1,1.0
user_007931,True,9,0,3,3.0
user_007932,False,8,3,0,0.0
user_007933,False,1,1,9,9.0
user_007934,True,3,7,6,6.0
user_007935,True,5,3,8,8.0
user_007936,False,4,2,3,3.0
user_007937,False,10,3,5,5.0
user_007938,True,4,3,7,7.0
user_007939,False,2,9,10,10.0
user_007940,True,5,0,8,8.0
user_007941,False,5,7,10,10.0
user_007942,False,8,4,10,10.0
user_007943,True,7,8,2,2.0
user_007944,True,1,3,4,4.0
user_007945,True,0,4,0,0.0
user_007946,True,0,4,5,5.0
user_007947,True,1,3,6,6.0
user_007948,False,6,9,1,1.0
user_007949,True,9,4,8,8.0
user_007950,True,3,3,8,8.0
user_007951,True,9,1,2,2.0
user_007952,True,4,2,3,3.0
user_007953,True,9,6,0,0.0
user_007954,True,10,9,2,2.0
user_007955,False,3,6,0,0.0
user_007956,True,3,4,5,5.0
user_007957,True,7,1,5,5.0
user_007958,False,0,1,3,3.0
user_007959,True,10,5,3,3.0
user_007960,True,9,8,7,7.0
user_007961,False,6,7,10,10.0
user_007962,True,10,2,1,1.0
user_007963,False,6,10,0,0.0
user_007964,False,6,7,7,7.0
user_007965,True,1,2,9,9.0
user_007966,True,0,4,0,0.0
user_007967,True,0,5,1,1.0
user_007968,False,4,1,4,4.0
user_007969,False,1,2,4,4.0
user_007970,True,3,5,0,0.0
user_007971,False,7,5,5,5.0
user_007972,False,7,6,0,0.0
user_007973,True,6,2,9,9.0
user_007974,False,5,5,5,5.0
user_007975,False,10,7,4,4.0
user_007976,True,3,5,7,7.0
user_007977,True,4,3,7,7.0
user_007978,True,3,0,2,2.0
user_007979,True,8,5,5,5.0
user_007980,True,10,1,7,7.0
user_007981,True,6,3,2,2.0
user_007982,False,2,3,6,6.0
user_007983,True,8,9,0,0.0
user_007984,False,4,1,1,1.0
user_007985,False,6,3,5,5.0
user_007986,False,10,8,4,4.0
user_007987,False,4,7,5,5.0
user_007988,True,2,4,8,8.0
user_007989,False,0,7,4,4.0
user_007990,True,1,3,10,10.0
user_007991,True,3,7,8,8.0
user_007992,False,1,7,0,0.0
user_007993,True,5,7,4,4.0
user_007994,True,1,10,1,1.0
user_007995,True,7,5,6,6.0
user_007996,False,9,8,6,6.0
user_007997,True,7,2,5,5.0
user_007998,False,8,1,0,0.0
user_007999,True,5,6,5,5.0
user_008000,True,6,3,7,7.0
user_008001,True,4,5,10,10.0
user_008002,True,2,7,3,3.0
user_008003,False,2,1,0,0.0
user_008004,True,3,1,8,8.0
user_008005,False,9,5,7,7.0
user_008006,False,0,1,3,3.0
user_008007,True,2,6,5,5.0
user_008008,True,9,6,0,0.0
user_008009,True,4,8,5,5.0
user_008010,True,5,10,8,8.0
user_008011,True,10,5,9,9.0
user_008012,False,7,9,2,2.0
user_008013,False,7,7,4,4.0
user_008014,True,4,6,6,6.0
user_008015,True,8,8,9,9.0
user_008016,False,4,9,9,9.0
user_008017,False,2,0,1,1.0
user_008018,True,10,4,7,7.0
user_008019,True,2,8,10,10.0
user_008020,True,6,8,10,10.0
user_008021,True,10,10,9,9.0
user_008022,False,2,9,2,2.0
user_008023,True,0,8,0,0.0
user_008024,True,9,7,0,0.0
user_008025,False,1,4,4,4.0
user_008026,False,8,6,5,5.0
user_008027,False,9,1,3,3.0
user_008028,True,1,0,10,10.0
user_008029,False,6,2,4,4.0
user_008030,False,1,4,9,9.0
user_008031,False,10,3,4,4.0
user_008032,True,3,9,2,2.0
user_008033,True,6,5,5,5.0
user_008034,True,7,3,10,10.0
user_008035,True,7,3,4,4.0
user_008036,False,5,2,6,6.0
user_008037,True,10,9,5,5.0
user_008038,True,2,6,1,1.0
user_008039,True,6,2,7,7.0
user_008040,True,3,9,2,2.0
user_008041,False,10,9,4,4.0
user_008042,False,8,6,4,4.0
user_008043,False,9,5,3,3.0
user_008044,True,5,3,2,2.0
user_008045,True,9,6,1,1.0
user_008046,True,1,9,1,1.0
user_008047,True,0,6,3,3.0
user_008048,False,8,4,9,9.0
user_008049,True,4,10,3,3.0
user_008050,True,4,5,10,10.0
user_008051,False,7,10,3,3.0
user_008052,False,6,10,3,3.0
user_008053,False,8,1,7,7.0
user_008054,False,7,3,6,6.0
user_008055,False,10,0,3,3.0
user_008056,False,4,2,6,6.0
user_008057,True,0,2,4,4.0
user_008058,True,3,10,7,7.0
user_008059,True,0,4,0,0.0
user_008060,False,3,6,1,1.0
user_008061,True,4,10,1,1.0
user_008062,True,3,6,1,1.0
user_008063,False,9,1,9,9.0
user_008064,False,10,7,9,9.0
user_008065,True,7,3,3,3.0
user_008066,False,6,4,5,5.0
user_008067,False,2,2,8,8.0
user_008068,False,5,4,10,10.0
user_008069,True,6,4,2,2.0
user_008070,False,4,10,7,7.0
user_008071,True,10,10,6,6.0
user_008072,False,1,0,9,9.0
user_008073,True,7,4,4,4.0
user_008074,True,10,6,5,5.0
user_008075,True,0,6,6,6.0
user_008076,False,9,1,9,9.0
user_008077,False,7,0,6,6.0
user_008078,True,5,8,3,3.0
user_008079,False,9,9,9,9.0
user_008080,False,4,4,5,5.0
user_008081,False,9,0,1,1.0
user_008082,False,3,8,3,3.0
user_008083,False,0,8,1,1.0
user_008084,True,7,10,8,8.0
user_008085,False,9,7,4,4.0
user_008086,True,4,6,2,2.0
user_008087,True,4,9,10,10.0
user_008088,True,8,10,3,3.0
user_008089,False,2,6,5,5.0
user_008090,False,0,4,5,5.0
user_008091,False,5,10,6,6.0
user_008092,False,8,0,3,3.0
user_008093,True,7,5,5,5.0
user_008094,False,6,8,7,7.0
user_008095,True,10,3,0,0.0
user_008096,False,3,1,2,2.0
user_008097,True,5,2,8,8.0
user_008098,True,5,0,9,9.0
user_008099,True,3,1,4,4.0
user_008100,False,10,2,1,1.0
user_008101,False,5,4,7,7.0
user_008102,False,4,7,4,4.0
user_008103,False,3,0,7,7.0
user_008104,False,3,5,6,6.0
user_008105,True,9,5,8,8.0
user_008106,False,3,2,3,3.0
user_008107,True,2,0,0,0.0
user_008108,False,0,8,10,10.0
user_008109,True,1,7,1,1.0
user_008110,False,4,5,9,9.0
user_008111,False,7,5,0,0.0
user_008112,False,0,10,4,4.0
user_008113,True,10,6,5,5.0
user_008114,True,2,9,5,5.0
user_008115,True,3,4,2,2.0
user_008116,True,9,9,7,7.0
user_008117,True,9,6,7,7.0
user_008118,False,6,9,4,4.0
user_008119,True,1,9,10,10.0
user_008120,True,9,10,9,9.0
user_008121,False,7,4,1,1.0
user_008122,True,5,2,7,7.0
user_008123,True,1,0,2,2.0
user_008124,True,9,10,8,8.0
user_008125,False,10,2,4,4.0
user_008126,False,6,3,10,10.0
user_008127,True,0,4,10,10.0
user_008128,False,4,7,3,3.0
user_008129,False,2,5,8,8.0
user_008130,False,0,2,4,4.0
user_008131,True,2,9,9,9.0
user_008132,False,2,2,3,3.0
user_008133,True,4,0,5,5.0
user_008134,True,0,0,1,1.0
user_008135,True,9,1,9,9.0
user_008136,True,8,1,10,10.0
user_008137,True,0,0,1,1.0
user_008138,False,7,8,10,10.0
user_008139,False,4,3,9,9.0
user_008140,False,10,3,4,4.0
user_008141,False,0,1,3,3.0
user_008142,False,2,8,6,6.0
user_008143,True,5,8,5,5.0
user_008144,True,1,10,5,5.0
user_008145,True,0,7,4,4.0
user_008146,False,2,6,2,2.0
user_008147,True,6,2,7,7.0
user_008148,True,7,1,1,1.0
user_008149,False,10,0,4,4.0
user_008150,True,3,8,6,6.0
user_008151,False,4,7,8,8.0
user_008152,False,8,5,0,0.0
user_008153,True,4,7,3,3.0
user_008154,True,2,3,6,6.0
user_008155,True,2,10,1,1.0
user_008156,False,2,2,5,5.0
user_008157,True,3,8,8,8.0
user_008158,False,2,5,10,10.0
user_008159,True,2,2,0,0.0
user_008160,True,0,1,5,5.0
user_008161,True,7,1,6,6.0
user_008162,True,10,4,4,4.0
user_008163,True,7,7,8,8.0
user_008164,False,3,10,6,6.0
user_008165,True,10,10,8,8.0
user_008166,False,5,4,7,7.0
user_008167,True,0,8,10,10.0
user_008168,False,9,9,6,6.0
user_008169,True,7,8,1,1.0
user_008170,False,6,4,3,3.0
user_008171,False,8,0,2,2.0
user_008172,True,6,8,3,3.0
user_008173,False,5,6,7,7.0
user_008174,False,2,0,8,8.0
user_008175,False,5,6,10,10.0
user_008176,False,10,2,6,6.0
user_008177,True,0,4,5,5.0
user_008178,False,4,0,0,0.0
user_008179,False,6,4,10,10.0
user_008180,False,8,4,0,0.0
user_008181,False,6,8,9,9.0
user_008182,False,9,5,6,6.0
user_008183,True,4,1,10,10.0
user_008184,False,7,9,0,0.0
user_008185,False,0,3,10,10.0
user_008186,False,1,2,8,8.0
user_008187,True,10,9,4,4.0
user_008188,True,0,7,2,2.0
user_008189,True,7,5,1,1.0
user_008190,True,8,10,10,10.0
user_008191,True,8,4,8,8.0
user_008192,True,4,0,7,7.0
user_008193,True,8,2,7,7.0
user_008194,True,9,2,0,0.0
user_008195,True,2,8,7,7.0
user_008196,True,3,1,7,7.0
user_008197,True,3,3,4,4.0
user_008198,True,8,7,3,3.0
user_008199,True,8,2,4,4.0
user_008200,True,4,9,7,7.0
user_008201,False,3,0,2,2.0
user_008202,False,10,4,7,7.0
user_008203,False,10,9,8,8.0
user_008204,False,8,8,1,1.0
user_008205,True,2,1,1,1.0
user_008206,False,2,2,5,5.0
user_008207,False,4,7,2,2.0
user_008208,True,3,3,0,0.0
user_008209,False,3,4,2,2.0
user_008210,False,7,1,7,7.0
user_008211,True,1,4,5,5.0
user_008212,True,3,6,5,5.0
user_008213,True,8,10,5,5.0
user_008214,True,2,0,9,9.0
user_008215,True,10,6,0,0.0
user_008216,False,1,9,10,10.0
user_008217,False,8,0,3,3.0
user_008218,True,5,9,1,1.0
user_008219,True,2,7,10,10.0
user_008220,True,9,7,1,1.0
user_008221,False,6,8,6,6.0
user_008222,False,6,4,4,4.0
user_008223,False,10,7,7,7.0
user_008224,True,3,3,4,4.0
user_008225,False,1,4,8,8.0
user_008226,False,2,1,10,10.0
user_008227,False,7,9,10,10.0
user_008228,False,9,3,8,8.0
user_008229,False,1,0,4,4.0
user_008230,False,0,2,0,0.0
user_008231,True,4,9,3,3.0
user_008232,False,3,5,6,6.0
user_008233,False,1,4,9,9.0
user_008234,False,6,9,10,10.0
user_008235,False,4,7,8,8.0
user_008236,False,7,9,0,0.0
user_008237,False,9,1,0,0.0
user_008238,False,0,6,2,2.0
user_008239,True,5,2,5,5.0
user_008240,True,5,10,1,1.0
user_008241,True,10,1,9,9.0
user_008242,True,7,2,5,5.0
user_008243,True,3,10,5,5.0
user_008244,True,9,10,0,0.0
user_008245,True,2,0,1,1.0
user_008246,False,4,9,5,5.0
user_008247,True,10,9,3,3.0
user_008248,True,0,4,2,2.0
user_008249,True,10,7,4,4.0
user_008250,False,7,9,7,7.0
user_008251,False,4,8,4,4.0
user_008252,True,2,2,3,3.0
user_008253,False,9,1,3,3.0
user_008254,True,0,8,0,0.0
user_008255,True,1,3,8,8.0
user_008256,True,6,8,7,7.0
user_008257,True,2,9,8,8.0
user_008258,True,9,9,3,3.0
user_008259,False,5,0,6,6.0
user_008260,True,6,7,9,9.0
user_008261,False,5,2,7,7.0
user_008262,False,2,0,8,8.0
user_008263,True,9,8,7,7.0
user_008264,False,7,4,4,4.0
user_008265,False,0,4,5,5.0
user_008266,False,10,0,7,7.0
user_008267,False,8,7,9,9.0
user_008268,False,7,2,8,8.0
user_008269,True,9,9,5,5.0
user_008270,True,3,7,4,4.0
user_008271,False,4,6,3,3.0
user_008272,True,1,9,7,7.0
user_008273,False,9,9,2,2.0
user_008274,False,2,6,7,7.0
user_008275,False,4,1,2,2.0
user_008276,False,0,0,2,2.0
user_008277,True,4,1,5,5.0
user_008278,False,3,0,2,2.0
user_008279,True,8,8,2,2.0
user_008280,False,7,6,2,2.0
user_008281,True,1,1,4,4.0
user_008282,False,0,2,9,9.0
user_008283,False,6,9,9,9.0
user_008284,False,9,5,4,4.0
user_008285,True,3,6,9,9.0
user_008286,True,6,9,1,1.0
user_008287,False,8,7,0,0.0
user_008288,False,7,9,7,7.0
user_008289,False,1,5,7,7.0
user_008290,True,6,7,2,2.0
user_008291,False,3,7,7,7.0
user_008292,False,2,2,1,1.0
user_008293,False,2,3,3,3.0
user_008294,True,8,4,5,5.0
user_008295,True,3,0,10,10.0
user_008296,False,6,1,10,10.0
user_008297,False,8,5,2,2.0
user_008298,True,0,9,7,7.0
user_008299,True,8,8,9,9.0
user_008300,True,6,9,8,8.0
user_008301,False,4,6,4,4.0
user_008302,True,6,5,0,0.0
user_008303,False,4,2,8,8.0
user_008304,True,6,3,4,4.0
user_008305,True,6,1,4,4.0
user_008306,True,4,1,8,8.0
user_008307,True,4,10,2,2.0
user_008308,True,1,4,9,9.0
user_008309,True,8,4,5,5.0
user_008310,True,9,2,2,2.0
user_008311,True,2,4,5,5.0
user_008312,False,9,5,4,4.0
user_008313,True,3,8,0,0.0
user_008314,False,9,2,7,7.0
user_008315,False,8,5,0,0.0
user_008316,False,3,3,0,0.0
user_008317,False,6,1,6,6.0
user_008318,True,1,10,5,5.0
user_008319,False,1,1,2,2.0
user_008320,True,2,6,8,8.0
user_008321,False,5,9,2,2.0
user_008322,True,10,5,0,0.0
user_008323,True,5,1,9,9.0
user_008324,True,1,2,3,3.0
user_008325,False,2,4,0,0.0
user_008326,False,1,7,7,7.0
user_008327,True,8,9,6,6.0
user_008328,False,10,3,6,6.0
user_008329,False,1,4,4,4.0
user_008330,False,1,8,5,5.0
user_008331,True,9,1,8,8.0
user_008332,False,8,6,2,2.0
user_008333,False,7,3,9,9.0
user_008334,False,6,9,10,10.0
user_008335,False,1,9,3,3.0
user_008336,True,5,6,5,5.0
user_008337,False,1,9,1,1.0
user_008338,False,9,9,8,8.0
user_008339,False,7,6,5,5.0
user_008340,False,8,2,1,1.0
user_008341,False,9,7,0,0.0
user_008342,True,1,4,9,9.0
user_008343,False,5,4,1,1.0
user_008344,True,4,2,8,8.0
user_008345,True,1,4,3,3.0
user_008346,False,8,10,5,5.0
user_008347,True,0,7,7,7.0
user_008348,False,1,2,7,7.0
user_008349,False,4,1,7,7.0
user_008350,True,2,0,10,10.0
user_008351,True,9,6,4,4.0
user_008352,True,8,8,9,9.0
user_008353,False,2,6,8,8.0
user_008354,True,9,7,3,3.0
user_008355,True,10,7,8,8.0
user_008356,True,10,7,10,10.0
user_008357,False,5,5,2,2.0
user_008358,True,3,3,1,1.0
user_008359,False,4,0,7,7.0
user_008360,False,2,9,0,0.0
user_008361,False,4,8,10,10.0
user_008362,True,3,4,1,1.0
user_008363,True,3,3,10,10.0
user_008364,False,0,9,5,5.0
user_008365,True,7,6,4,4.0
user_008366,False,0,8,2,2.0
user_008367,False,9,5,6,6.0
user_008368,True,10,9,2,2.0
user_008369,False,10,3,3,3.0
user_008370,True,10,4,8,8.0
user_008371,True,8,1,0,0.0
user_008372,False,7,7,9,9.0
user_008373,False,9,1,5,5.0
user_008374,False,5,7,9,9.0
user_008375,False,3,5,5,5.0
user_008376,False,1,5,8,8.0
user_008377,True,10,7,0,0.0
user_008378,True,6,1,9,9.0
user_008379,False,8,5,10,10.0
user_008380,True,7,6,3,3.0
user_008381,True,6,4,5,5.0
user_008382,True,9,7,4,4.0
user_008383,True,2,9,2,2.0
user_008384,True,0,4,2,2.0
user_008385,True,6,0,0,0.0
user_008386,True,9,9,3,3.0
user_008387,True,6,4,2,2.0
user_008388,True,10,8,10,10.0
user_008389,True,8,3,8,8.0
user_008390,False,0,9,7,7.0
user_008391,True,0,4,7,7.0
user_008392,False,7,10,1,1.0
user_008393,False,6,0,0,0.0
user_008394,True,1,1,6,6.0
user_008395,False,1,9,6,6.0
user_008396,True,0,2,3,3.0
user_008397,False,9,1,5,5.0
user_008398,False,3,5,5,5.0
user_008399,False,3,1,5,5.0
user_008400,False,3,3,1,1.0
user_008401,True,5,6,7,7.0
user_008402,False,5,7,9,9.0
user_008403,True,8,7,5,5.0
user_008404,False,3,0,8,8.0
user_008405,True,8,9,8,8.0
user_008406,True,10,2,5,5.0
user_008407,True,0,9,5,5.0
user_008408,True,4,1,9,9.0
user_008409,True,3,0,10,10.0
user_008410,False,3,9,9,9.0
