return_id,user_id,return_reason,return_processing_days,exchange_conversion
,user_004335,,,
,user_004336,,,
,user_004337,,,
,user_004338,,,
,user_004339,,,
,user_004340,,,
,user_004341,,,
,user_004342,,,
,user_004343,,,
,user_004344,,,
,user_004345,,,
,user_004346,,,
,user_004347,,,
4ddc0940-c6d9-4ea6-b5d9-aa20c6e4d3d8,user_004348,Changed mind,4.0,False
,user_004349,,,
,user_004350,,,
,user_004351,,,
,user_004352,,,
,user_004353,,,
,user_004354,,,
,user_004355,,,
,user_004356,,,
,user_004357,,,
,user_004358,,,
,user_004359,,,
,user_004360,,,
,user_004361,,,
,user_004362,,,
,user_004363,,,
,user_004364,,,
,user_004365,,,
,user_004366,,,
,user_004367,,,
,user_004368,,,
,user_004369,,,
,user_004370,,,
,user_004371,,,
,user_004372,,,
,user_004373,,,
,user_004374,,,
,user_004375,,,
,user_004376,,,
,user_004377,,,
,user_004378,,,
,user_004379,,,
,user_004380,,,
,user_004381,,,
,user_004382,,,
,user_004383,,,
,user_004384,,,
,user_004385,,,
,user_004386,,,
,user_004387,,,
,user_004388,,,
,user_004389,,,
,user_004390,,,
,user_004391,,,
,user_004392,,,
,user_004393,,,
,user_004394,,,
,user_004395,,,
,user_004396,,,
,user_004397,,,
,user_004398,,,
,user_004399,,,
,user_004400,,,
,user_004401,,,
,user_004402,,,
,user_004403,,,
,user_004404,,,
,user_004405,,,
,user_004406,,,
,user_004407,,,
,user_004408,,,
,user_004409,,,
,user_004410,,,
,user_004411,,,
,user_004412,,,
,user_004413,,,
,user_004414,,,
,user_004415,,,
,user_004416,,,
,user_004417,,,
,user_004418,,,
,user_004419,,,
,user_004420,,,
,user_004421,,,
,user_004422,,,
,user_004423,,,
,user_004424,,,
,user_004425,,,
,user_004426,,,
,user_004427,,,
,user_004428,,,
,user_004429,,,
,user_004430,,,
,user_004431,,,
,user_004432,,,
,user_004433,,,
,user_004434,,,
,user_004435,,,
,user_004436,,,
,user_004437,,,
,user_004438,,,
,user_004439,,,
,user_004440,,,
,user_004441,,,
,user_004442,,,
596da6d5-9c31-4bef-a983-6368c9823642,user_004443,Changed mind,2.0,False
,user_004444,,,
,user_004445,,,
,user_004446,,,
,user_004447,,,
,user_004448,,,
,user_004449,,,
,user_004450,,,
,user_004451,,,
,user_004452,,,
,user_004453,,,
,user_004454,,,
,user_004455,,,
,user_004456,,,
,user_004457,,,
,user_004458,,,
,user_004459,,,
,user_004460,,,
,user_004461,,,
,user_004462,,,
90cffbb4-f011-4ca0-a022-7a428eea1a43,user_004463,Size issue,8.0,True
,user_004464,,,
,user_004465,,,
,user_004466,,,
,user_004467,,,
,user_004468,,,
,user_004469,,,
,user_004470,,,
,user_004471,,,
,user_004472,,,
,user_004473,,,
,user_004474,,,
,user_004475,,,
,user_004476,,,
,user_004477,,,
,user_004478,,,
,user_004479,,,
,user_004480,,,
,user_004481,,,
,user_004482,,,
,user_004483,,,
,user_004484,,,
,user_004485,,,
,user_004486,,,
f49744ca-960a-4aa5-a132-798d3840d404,user_004487,Size issue,7.0,True
,user_004488,,,
,user_004489,,,
,user_004490,,,
,user_004491,,,
,user_004492,,,
,user_004493,,,
,user_004494,,,
,user_004495,,,
,user_004496,,,
,user_004497,,,
,user_004498,,,
,user_004499,,,
,user_004500,,,
,user_004501,,,
,user_004502,,,
,user_004503,,,
,user_004504,,,
,user_004505,,,
,user_004506,,,
,user_004507,,,
,user_004508,,,
,user_004509,,,
3e1be371-b9bd-4adc-b092-510605be8d31,user_004510,Color mismatch,10.0,False
,user_004511,,,
,user_004512,,,
,user_004513,,,
,user_004514,,,
,user_004515,,,
,user_004516,,,
,user_004517,,,
,user_004518,,,
,user_004519,,,
,user_004520,,,
,user_004521,,,
,user_004522,,,
,user_004523,,,
,user_004524,,,
,user_004525,,,
,user_004526,,,
,user_004527,,,
,user_004528,,,
,user_004529,,,
,user_004530,,,
,user_004531,,,
,user_004532,,,
f8282814-31e0-4b29-9aec-fcd30a9bcf25,user_004533,Changed mind,3.0,False
,user_004534,,,
,user_004535,,,
,user_004536,,,
,user_004537,,,
,user_004538,,,
,user_004539,,,
,user_004540,,,
,user_004541,,,
2ae166b8-f176-424e-a560-cce0c2c92387,user_004542,Changed mind,8.0,False
,user_004543,,,
,user_004544,,,
,user_004545,,,
,user_004546,,,
,user_004547,,,
,user_004548,,,
,user_004549,,,
,user_004550,,,
,user_004551,,,
,user_004552,,,
,user_004553,,,
,user_004554,,,
,user_004555,,,
,user_004556,,,
,user_004557,,,
,user_004558,,,
,user_004559,,,
,user_004560,,,
,user_004561,,,
,user_004562,,,
,user_004563,,,
,user_004564,,,
,user_004565,,,
,user_004566,,,
,user_004567,,,
,user_004568,,,
,user_004569,,,
,user_004570,,,
,user_004571,,,
,user_004572,,,
,user_004573,,,
,user_004574,,,
,user_004575,,,
,user_004576,,,
,user_004577,,,
,user_004578,,,
,user_004579,,,
,user_004580,,,
,user_004581,,,
,user_004582,,,
,user_004583,,,
,user_004584,,,
,user_004585,,,
,user_004586,,,
,user_004587,,,
,user_004588,,,
,user_004589,,,
,user_004590,,,
,user_004591,,,
,user_004592,,,
,user_004593,,,
6cd0f0ff-30c2-40c1-a6ca-e79a42c2379a,user_004594,Color mismatch,2.0,False
,user_004595,,,
,user_004596,,,
,user_004597,,,
,user_004598,,,
,user_004599,,,
,user_004600,,,
,user_004601,,,
,user_004602,,,
,user_004603,,,
,user_004604,,,
,user_004605,,,
,user_004606,,,
,user_004607,,,
,user_004608,,,
,user_004609,,,
,user_004610,,,
,user_004611,,,
,user_004612,,,
,user_004613,,,
,user_004614,,,
,user_004615,,,
,user_004616,,,
,user_004617,,,
,user_004618,,,
,user_004619,,,
,user_004620,,,
,user_004621,,,
,user_004622,,,
,user_004623,,,
,user_004624,,,
,user_004625,,,
,user_004626,,,
,user_004627,,,
,user_004628,,,
,user_004629,,,
,user_004630,,,
,user_004631,,,
,user_004632,,,
,user_004633,,,
,user_004634,,,
,user_004635,,,
,user_004636,,,
,user_004637,,,
,user_004638,,,
,user_004639,,,
,user_004640,,,
,user_004641,,,
,user_004642,,,
,user_004643,,,
,user_004644,,,
,user_004645,,,
,user_004646,,,
,user_004647,,,
,user_004648,,,
,user_004649,,,
,user_004650,,,
,user_004651,,,
,user_004652,,,
,user_004653,,,
,user_004654,,,
,user_004655,,,
,user_004656,,,
,user_004657,,,
,user_004658,,,
,user_004659,,,
,user_004660,,,
,user_004661,,,
,user_004662,,,
,user_004663,,,
,user_004664,,,
,user_004665,,,
ff6ab348-dcce-4f86-a694-bf01ea43e8a3,user_004666,Color mismatch,1.0,True
,user_004667,,,
,user_004668,,,
,user_004669,,,
,user_004670,,,
233ab71b-9da8-4e88-8ab6-09392955936b,user_004671,Color mismatch,8.0,True
,user_004672,,,
,user_004673,,,
,user_004674,,,
,user_004675,,,
,user_004676,,,
,user_004677,,,
,user_004678,,,
,user_004679,,,
,user_004680,,,
,user_004681,,,
,user_004682,,,
,user_004683,,,
,user_004684,,,
,user_004685,,,
,user_004686,,,
,user_004687,,,
,user_004688,,,
,user_004689,,,
,user_004690,,,
,user_004691,,,
,user_004692,,,
,user_004693,,,
,user_004694,,,
,user_004695,,,
,user_004696,,,
,user_004697,,,
,user_004698,,,
,user_004699,,,
,user_004700,,,
,user_004701,,,
,user_004702,,,
,user_004703,,,
,user_004704,,,
,user_004705,,,
,user_004706,,,
,user_004707,,,
,user_004708,,,
,user_004709,,,
,user_004710,,,
,user_004711,,,
,user_004712,,,
,user_004713,,,
,user_004714,,,
,user_004715,,,
,user_004716,,,
,user_004717,,,
,user_004718,,,
,user_004719,,,
,user_004720,,,
,user_004721,,,
,user_004722,,,
,user_004723,,,
,user_004724,,,
,user_004725,,,
,user_004726,,,
,user_004727,,,
,user_004728,,,
,user_004729,,,
,user_004730,,,
,user_004731,,,
,user_004732,,,
,user_004733,,,
,user_004734,,,
,user_004735,,,
,user_004736,,,
,user_004737,,,
,user_004738,,,
,user_004739,,,
,user_004740,,,
,user_004741,,,
,user_004742,,,
,user_004743,,,
,user_004744,,,
,user_004745,,,
,user_004746,,,
,user_004747,,,
,user_004748,,,
,user_004749,,,
,user_004750,,,
d021cc10-0cd6-427b-8508-a8adb4482076,user_004751,Color mismatch,7.0,False
,user_004752,,,
3d097f92-59dd-430e-950b-4f6a2c158f01,user_004753,Changed mind,3.0,True
,user_004754,,,
,user_004755,,,
,user_004756,,,
,user_004757,,,
,user_004758,,,
,user_004759,,,
,user_004760,,,
,user_004761,,,
,user_004762,,,
,user_004763,,,
,user_004764,,,
,user_004765,,,
,user_004766,,,
,user_004767,,,
,user_004768,,,
,user_004769,,,
,user_004770,,,
,user_004771,,,
,user_004772,,,
,user_004773,,,
,user_004774,,,
,user_004775,,,
,user_004776,,,
,user_004777,,,
,user_004778,,,
,user_004779,,,
,user_004780,,,
,user_004781,,,
,user_004782,,,
,user_004783,,,
,user_004784,,,
,user_004785,,,
,user_004786,,,
,user_004787,,,
,user_004788,,,
,user_004789,,,
,user_004790,,,
,user_004791,,,
,user_004792,,,
,user_004793,,,
,user_004794,,,
,user_004795,,,
,user_004796,,,
,user_004797,,,
,user_004798,,,
,user_004799,,,
,user_004800,,,
,user_004801,,,
,user_004802,,,
,user_004803,,,
,user_004804,,,
,user_004805,,,
,user_004806,,,
,user_004807,,,
,user_004808,,,
,user_004809,,,
,user_004810,,,
,user_004811,,,
,user_004812,,,
,user_004813,,,
,user_004814,,,
,user_004815,,,
,user_004816,,,
,user_004817,,,
1ea4d292-33d4-4177-8376-9f171a9822bc,user_004818,Changed mind,10.0,True
,user_004819,,,
,user_004820,,,
,user_004821,,,
,user_004822,,,
,user_004823,,,
,user_004824,,,
,user_004825,,,
,user_004826,,,
,user_004827,,,
,user_004828,,,
,user_004829,,,
,user_004830,,,
,user_004831,,,
,user_004832,,,
,user_004833,,,
,user_004834,,,
,user_004835,,,
,user_004836,,,
,user_004837,,,
,user_004838,,,
,user_004839,,,
,user_004840,,,
,user_004841,,,
,user_004842,,,
,user_004843,,,
1a172e18-4183-442d-9933-ac6c7d24e2f0,user_004844,Size issue,5.0,False
,user_004845,,,
,user_004846,,,
,user_004847,,,
,user_004848,,,
,user_004849,,,
,user_004850,,,
,user_004851,,,
,user_004852,,,
,user_004853,,,
,user_004854,,,
,user_004855,,,
,user_004856,,,
,user_004857,,,
,user_004858,,,
,user_004859,,,
,user_004860,,,
,user_004861,,,
,user_004862,,,
,user_004863,,,
,user_004864,,,
,user_004865,,,
e793934c-eb7b-4d59-a84f-1b4dcf5ce1da,user_004866,Changed mind,3.0,True
,user_004867,,,
,user_004868,,,
,user_004869,,,
,user_004870,,,
,user_004871,,,
,user_004872,,,
,user_004873,,,
,user_004874,,,
,user_004875,,,
,user_004876,,,
,user_004877,,,
,user_004878,,,
,user_004879,,,
,user_004880,,,
,user_004881,,,
,user_004882,,,
,user_004883,,,
,user_004884,,,
,user_004885,,,
,user_004886,,,
,user_004887,,,
,user_004888,,,
,user_004889,,,
,user_004890,,,
,user_004891,,,
101b040a-57b9-4182-87d6-6ddca9bd7b75,user_004892,Color mismatch,3.0,False
,user_004893,,,
,user_004894,,,
,user_004895,,,
,user_004896,,,
,user_004897,,,
,user_004898,,,
,user_004899,,,
,user_004900,,,
,user_004901,,,
,user_004902,,,
,user_004903,,,
,user_004904,,,
,user_004905,,,
bd315078-a941-4fbb-b554-9131a6e085ff,user_004906,Color mismatch,2.0,True
,user_004907,,,
,user_004908,,,
,user_004909,,,
,user_004910,,,
,user_004911,,,
,user_004912,,,
,user_004913,,,
,user_004914,,,
,user_004915,,,
,user_004916,,,
,user_004917,,,
,user_004918,,,
,user_004919,,,
,user_004920,,,
,user_004921,,,
,user_004922,,,
,user_004923,,,
,user_004924,,,
,user_004925,,,
,user_004926,,,
,user_004927,,,
,user_004928,,,
,user_004929,,,
,user_004930,,,
,user_004931,,,
,user_004932,,,
,user_004933,,,
,user_004934,,,
,user_004935,,,
,user_004936,,,
,user_004937,,,
,user_004938,,,
,user_004939,,,
,user_004940,,,
,user_004941,,,
,user_004942,,,
,user_004943,,,
,user_004944,,,
,user_004945,,,
,user_004946,,,
,user_004947,,,
,user_004948,,,
,user_004949,,,
,user_004950,,,
,user_004951,,,
,user_004952,,,
,user_004953,,,
,user_004954,,,
,user_004955,,,
,user_004956,,,
,user_004957,,,
,user_004958,,,
,user_004959,,,
,user_004960,,,
,user_004961,,,
,user_004962,,,
,user_004963,,,
,user_004964,,,
,user_004965,,,
,user_004966,,,
,user_004967,,,
,user_004968,,,
,user_004969,,,
,user_004970,,,
,user_004971,,,
,user_004972,,,
,user_004973,,,
,user_004974,,,
,user_004975,,,
,user_004976,,,
,user_004977,,,
,user_004978,,,
,user_004979,,,
,user_004980,,,
,user_004981,,,
,user_004982,,,
,user_004983,,,
,user_004984,,,
,user_004985,,,
,user_004986,,,
,user_004987,,,
,user_004988,,,
,user_004989,,,
,user_004990,,,
,user_004991,,,
,user_004992,,,
,user_004993,,,
,user_004994,,,
,user_004995,,,
,user_004996,,,
,user_004997,,,
,user_004998,,,
,user_004999,,,
,user_005000,,,
,user_005001,,,
,user_005002,,,
,user_005003,,,
,user_005004,,,
,user_005005,,,
,user_005006,,,
,user_005007,,,
,user_005008,,,
,user_005009,,,
,user_005010,,,
14beb9b0-c731-41a3-a005-5b3f6110f531,user_005011,Color mismatch,1.0,True
,user_005012,,,
,user_005013,,,
,user_005014,,,
,user_005015,,,
,user_005016,,,
,user_005017,,,
,user_005018,,,
,user_005019,,,
,user_005020,,,
,user_005021,,,
,user_005022,,,
,user_005023,,,
,user_005024,,,
,user_005025,,,
,user_005026,,,
,user_005027,,,
,user_005028,,,
,user_005029,,,
,user_005030,,,
,user_005031,,,
,user_005032,,,
,user_005033,,,
,user_005034,,,
,user_005035,,,
,user_005036,,,
,user_005037,,,
,user_005038,,,
,user_005039,,,
,user_005040,,,
,user_005041,,,
,user_005042,,,
,user_005043,,,
,user_005044,,,
,user_005045,,,
,user_005046,,,
,user_005047,,,
,user_005048,,,
,user_005049,,,
,user_005050,,,
,user_005051,,,
,user_005052,,,
,user_005053,,,
,user_005054,,,
,user_005055,,,
,user_005056,,,
,user_005057,,,
,user_005058,,,
,user_005059,,,
,user_005060,,,
,user_005061,,,
,user_005062,,,
,user_005063,,,
,user_005064,,,
,user_005065,,,
,user_005066,,,
,user_005067,,,
,user_005068,,,
,user_005069,,,
,user_005070,,,
,user_005071,,,
,user_005072,,,
,user_005073,,,
,user_005074,,,
,user_005075,,,
,user_005076,,,
,user_005077,,,
,user_005078,,,
,user_005079,,,
,user_005080,,,
,user_005081,,,
,user_005082,,,
,user_005083,,,
,user_005084,,,
,user_005085,,,
,user_005086,,,
,user_005087,,,
,user_005088,,,
,user_005089,,,
,user_005090,,,
,user_005091,,,
,user_005092,,,
,user_005093,,,
,user_005094,,,
,user_005095,,,
,user_005096,,,
,user_005097,,,
,user_005098,,,
,user_005099,,,
,user_005100,,,
,user_005101,,,
,user_005102,,,
,user_005103,,,
,user_005104,,,
,user_005105,,,
,user_005106,,,
,user_005107,,,
,user_005108,,,
2fa3b24d-6915-466a-8ed0-00fc30516cd6,user_005109,Changed mind,5.0,False
,user_005110,,,
,user_005111,,,
,user_005112,,,
,user_005113,,,
,user_005114,,,
,user_005115,,,
,user_005116,,,
,user_005117,,,
,user_005118,,,
,user_005119,,,
,user_005120,,,
,user_005121,,,
,user_005122,,,
f43f5910-3366-4ef9-906d-583ff74ee90b,user_005123,Color mismatch,1.0,True
,user_005124,,,
,user_005125,,,
,user_005126,,,
,user_005127,,,
,user_005128,,,
,user_005129,,,
,user_005130,,,
,user_005131,,,
,user_005132,,,
,user_005133,,,
,user_005134,,,
,user_005135,,,
,user_005136,,,
,user_005137,,,
,user_005138,,,
,user_005139,,,
,user_005140,,,
,user_005141,,,
,user_005142,,,
,user_005143,,,
,user_005144,,,
,user_005145,,,
,user_005146,,,
,user_005147,,,
,user_005148,,,
,user_005149,,,
,user_005150,,,
,user_005151,,,
,user_005152,,,
,user_005153,,,
,user_005154,,,
,user_005155,,,
,user_005156,,,
,user_005157,,,
,user_005158,,,
,user_005159,,,
,user_005160,,,
,user_005161,,,
8d3804e7-d5d2-4fa8-987c-776fe2f3f3e9,user_005162,Size issue,9.0,False
,user_005163,,,
,user_005164,,,
b41b0fa9-5674-4dfd-9a16-844731d906d5,user_005165,Size issue,8.0,False
,user_005166,,,
,user_005167,,,
,user_005168,,,
,user_005169,,,
,user_005170,,,
,user_005171,,,
,user_005172,,,
,user_005173,,,
,user_005174,,,
,user_005175,,,
,user_005176,,,
,user_005177,,,
,user_005178,,,
,user_005179,,,
,user_005180,,,
,user_005181,,,
,user_005182,,,
,user_005183,,,
,user_005184,,,
,user_005185,,,
,user_005186,,,
,user_005187,,,
,user_005188,,,
,user_005189,,,
,user_005190,,,
,user_005191,,,
,user_005192,,,
,user_005193,,,
,user_005194,,,
,user_005195,,,
,user_005196,,,
,user_005197,,,
,user_005198,,,
,user_005199,,,
,user_005200,,,
,user_005201,,,
,user_005202,,,
,user_005203,,,
,user_005204,,,
,user_005205,,,
,user_005206,,,
,user_005207,,,
,user_005208,,,
,user_005209,,,
,user_005210,,,
,user_005211,,,
,user_005212,,,
,user_005213,,,
,user_005214,,,
,user_005215,,,
,user_005216,,,
,user_005217,,,
,user_005218,,,
,user_005219,,,
,user_005220,,,
,user_005221,,,
,user_005222,,,
,user_005223,,,
,user_005224,,,
,user_005225,,,
,user_005226,,,
,user_005227,,,
,user_005228,,,
,user_005229,,,
,user_005230,,,
,user_005231,,,
,user_005232,,,
,user_005233,,,
,user_005234,,,
,user_005235,,,
727e7e19-2f8d-444e-94b7-ddc087b7be46,user_005236,Size issue,4.0,True
,user_005237,,,
,user_005238,,,
,user_005239,,,
,user_005240,,,
,user_005241,,,
,user_005242,,,
,user_005243,,,
,user_005244,,,
,user_005245,,,
,user_005246,,,
,user_005247,,,
,user_005248,,,
,user_005249,,,
,user_005250,,,
,user_005251,,,
,user_005252,,,
,user_005253,,,
,user_005254,,,
,user_005255,,,
,user_005256,,,
,user_005257,,,
,user_005258,,,
,user_005259,,,
,user_005260,,,
,user_005261,,,
,user_005262,,,
,user_005263,,,
,user_005264,,,
,user_005265,,,
,user_005266,,,
,user_005267,,,
,user_005268,,,
,user_005269,,,
,user_005270,,,
,user_005271,,,
ab647763-c6ed-4ca3-b460-3ae88e68be04,user_005272,Size issue,9.0,False
,user_005273,,,
,user_005274,,,
,user_005275,,,
,user_005276,,,
,user_005277,,,
,user_005278,,,
,user_005279,,,
,user_005280,,,
,user_005281,,,
,user_005282,,,
,user_005283,,,
,user_005284,,,
,user_005285,,,
,user_005286,,,
,user_005287,,,
,user_005288,,,
,user_005289,,,
,user_005290,,,
,user_005291,,,
,user_005292,,,
,user_005293,,,
,user_005294,,,
,user_005295,,,
,user_005296,,,
,user_005297,,,
,user_005298,,,
8e3d34d1-f163-442a-a774-38290cb8e821,user_005299,Changed mind,9.0,False
,user_005300,,,
,user_005301,,,
b6cb270b-dff0-418a-8352-4324209940c7,user_005302,Changed mind,2.0,False
,user_005303,,,
,user_005304,,,
,user_005305,,,
,user_005306,,,
,user_005307,,,
,user_005308,,,
,user_005309,,,
,user_005310,,,
,user_005311,,,
,user_005312,,,
,user_005313,,,
,user_005314,,,
,user_005315,,,
,user_005316,,,
,user_005317,,,
,user_005318,,,
,user_005319,,,
,user_005320,,,
,user_005321,,,
3e029b6e-d668-4842-805f-2dd32307c27c,user_005322,Changed mind,4.0,False
,user_005323,,,
,user_005324,,,
,user_005325,,,
,user_005326,,,
,user_005327,,,
,user_005328,,,
,user_005329,,,
,user_005330,,,
,user_005331,,,
,user_005332,,,
,user_005333,,,
,user_005334,,,
,user_005335,,,
,user_005336,,,
,user_005337,,,
,user_005338,,,
,user_005339,,,
,user_005340,,,
,user_005341,,,
,user_005342,,,
,user_005343,,,
,user_005344,,,
,user_005345,,,
,user_005346,,,
,user_005347,,,
,user_005348,,,
,user_005349,,,
,user_005350,,,
,user_005351,,,
,user_005352,,,
,user_005353,,,
,user_005354,,,
,user_005355,,,
,user_005356,,,
,user_005357,,,
,user_005358,,,
,user_005359,,,
,user_005360,,,
,user_005361,,,
,user_005362,,,
,user_005363,,,
,user_005364,,,
,user_005365,,,
,user_005366,,,
,user_005367,,,
,user_005368,,,
,user_005369,,,
,user_005370,,,
,user_005371,,,
,user_005372,,,
,user_005373,,,
,user_005374,,,
,user_005375,,,
,user_005376,,,
,user_005377,,,
,user_005378,,,
,user_005379,,,
,user_005380,,,
,user_005381,,,
,user_005382,,,
,user_005383,,,
,user_005384,,,
,user_005385,,,
,user_005386,,,
,user_005387,,,
,user_005388,,,
,user_005389,,,
,user_005390,,,
,user_005391,,,
,user_005392,,,
,user_005393,,,
,user_005394,,,
,user_005395,,,
,user_005396,,,
,user_005397,,,
,user_005398,,,
,user_005399,,,
,user_005400,,,
,user_005401,,,
,user_005402,,,
,user_005403,,,
,user_005404,,,
,user_005405,,,
,user_005406,,,
,user_005407,,,
,user_005408,,,
,user_005409,,,
,user_005410,,,
,user_005411,,,
,user_005412,,,
,user_005413,,,
,user_005414,,,
,user_005415,,,
,user_005416,,,
,user_005417,,,
,user_005418,,,
,user_005419,,,
,user_005420,,,
,user_005421,,,
,user_005422,,,
,user_005423,,,
,user_005424,,,
,user_005425,,,
,user_005426,,,
,user_005427,,,
7890bd42-4ebe-469a-9364-24ac0f4a83aa,user_005428,Size issue,7.0,True
,user_005429,,,
,user_005430,,,
,user_005431,,,
,user_005432,,,
,user_005433,,,
,user_005434,,,
,user_005435,,,
,user_005436,,,
,user_005437,,,
,user_005438,,,
,user_005439,,,
,user_005440,,,
,user_005441,,,
,user_005442,,,
,user_005443,,,
,user_005444,,,
,user_005445,,,
,user_005446,,,
,user_005447,,,
,user_005448,,,
,user_005449,,,
,user_005450,,,
,user_005451,,,
,user_005452,,,
,user_005453,,,
,user_005454,,,
,user_005455,,,
,user_005456,,,
,user_005457,,,
a4f67041-5bf8-4f77-8212-6ac3cd937a14,user_005458,Color mismatch,8.0,True
,user_005459,,,
,user_005460,,,
,user_005461,,,
,user_005462,,,
,user_005463,,,
,user_005464,,,
,user_005465,,,
,user_005466,,,
,user_005467,,,
,user_005468,,,
,user_005469,,,
,user_005470,,,
,user_005471,,,
,user_005472,,,
,user_005473,,,
,user_005474,,,
,user_005475,,,
,user_005476,,,
,user_005477,,,
,user_005478,,,
,user_005479,,,
,user_005480,,,
,user_005481,,,
,user_005482,,,
,user_005483,,,
,user_005484,,,
,user_005485,,,
,user_005486,,,
,user_005487,,,
,user_005488,,,
,user_005489,,,
,user_005490,,,
,user_005491,,,
,user_005492,,,
,user_005493,,,
,user_005494,,,
,user_005495,,,
,user_005496,,,
,user_005497,,,
,user_005498,,,
,user_005499,,,
,user_005500,,,
,user_005501,,,
,user_005502,,,
,user_005503,,,
,user_005504,,,
,user_005505,,,
,user_005506,,,
,user_005507,,,
,user_005508,,,
,user_005509,,,
,user_005510,,,
,user_005511,,,
,user_005512,,,
,user_005513,,,
,user_005514,,,
,user_005515,,,
,user_005516,,,
,user_005517,,,
,user_005518,,,
,user_005519,,,
,user_005520,,,
,user_005521,,,
,user_005522,,,
,user_005523,,,
2067a932-8464-474a-a26e-071f38d4260b,user_005524,Color mismatch,7.0,False
,user_005525,,,
,user_005526,,,
,user_005527,,,
,user_005528,,,
,user_005529,,,
,user_005530,,,
,user_005531,,,
,user_005532,,,
,user_005533,,,
,user_005534,,,
,user_005535,,,
,user_005536,,,
,user_005537,,,
,user_005538,,,
,user_005539,,,
,user_005540,,,
,user_005541,,,
,user_005542,,,
,user_005543,,,
,user_005544,,,
,user_005545,,,
,user_005546,,,
,user_005547,,,
,user_005548,,,
,user_005549,,,
,user_005550,,,
,user_005551,,,
,user_005552,,,
,user_005553,,,
,user_005554,,,
,user_005555,,,
,user_005556,,,
,user_005557,,,
,user_005558,,,
,user_005559,,,
,user_005560,,,
,user_005561,,,
,user_005562,,,
,user_005563,,,
,user_005564,,,
,user_005565,,,
d7391c2a-818d-4d7d-ba22-8eff2e44a40e,user_005566,Changed mind,3.0,False
,user_005567,,,
,user_005568,,,
,user_005569,,,
,user_005570,,,
,user_005571,,,
,user_005572,,,
,user_005573,,,
,user_005574,,,
,user_005575,,,
,user_005576,,,
,user_005577,,,
,user_005578,,,
,user_005579,,,
,user_005580,,,
,user_005581,,,
,user_005582,,,
,user_005583,,,
,user_005584,,,
,user_005585,,,
,user_005586,,,
a586eeee-aee1-4015-87a5-141509ab4cba,user_005587,Changed mind,4.0,True
,user_005588,,,
,user_005589,,,
,user_005590,,,
,user_005591,,,
,user_005592,,,
,user_005593,,,
,user_005594,,,
,user_005595,,,
,user_005596,,,
,user_005597,,,
,user_005598,,,
,user_005599,,,
,user_005600,,,
,user_005601,,,
,user_005602,,,
,user_005603,,,
,user_005604,,,
,user_005605,,,
,user_005606,,,
,user_005607,,,
,user_005608,,,
,user_005609,,,
,user_005610,,,
,user_005611,,,
,user_005612,,,
,user_005613,,,
,user_005614,,,
,user_005615,,,
,user_005616,,,
,user_005617,,,
,user_005618,,,
,user_005619,,,
,user_005620,,,
,user_005621,,,
,user_005622,,,
,user_005623,,,
,user_005624,,,
,user_005625,,,
,user_005626,,,
,user_005627,,,
,user_005628,,,
,user_005629,,,
,user_005630,,,
,user_005631,,,
,user_005632,,,
,user_005633,,,
,user_005634,,,
,user_005635,,,
,user_005636,,,
,user_005637,,,
,user_005638,,,
,user_005639,,,
,user_005640,,,
,user_005641,,,
,user_005642,,,
,user_005643,,,
,user_005644,,,
,user_005645,,,
,user_005646,,,
,user_005647,,,
,user_005648,,,
,user_005649,,,
,user_005650,,,
,user_005651,,,
,user_005652,,,
,user_005653,,,
,user_005654,,,
,user_005655,,,
,user_005656,,,
,user_005657,,,
,user_005658,,,
,user_005659,,,
,user_005660,,,
,user_005661,,,
,user_005662,,,
,user_005663,,,
,user_005664,,,
,user_005665,,,
,user_005666,,,
,user_005667,,,
,user_005668,,,
,user_005669,,,
,user_005670,,,
,user_005671,,,
,user_005672,,,
,user_005673,,,
,user_005674,,,
,user_005675,,,
,user_005676,,,
,user_005677,,,
,user_005678,,,
,user_005679,,,
,user_005680,,,
,user_005681,,,
,user_005682,,,
,user_005683,,,
,user_005684,,,
,user_005685,,,
,user_005686,,,
,user_005687,,,
,user_005688,,,
fc4b6ebe-72c6-4611-a238-15b7d88011f3,user_005689,Changed mind,1.0,False
,user_005690,,,
,user_005691,,,
,user_005692,,,
,user_005693,,,
,user_005694,,,
,user_005695,,,
,user_005696,,,
,user_005697,,,
,user_005698,,,
,user_005699,,,
,user_005700,,,
,user_005701,,,
,user_005702,,,
,user_005703,,,
,user_005704,,,
,user_005705,,,
,user_005706,,,
,user_005707,,,
,user_005708,,,
,user_005709,,,
,user_005710,,,
,user_005711,,,
,user_005712,,,
,user_005713,,,
,user_005714,,,
,user_005715,,,
,user_005716,,,
,user_005717,,,
,user_005718,,,
,user_005719,,,
,user_005720,,,
,user_005721,,,
,user_005722,,,
,user_005723,,,
,user_005724,,,
,user_005725,,,
,user_005726,,,
,user_005727,,,
f8340888-6b5c-4bb5-9648-e7074a7411a0,user_005728,Color mismatch,4.0,True
,user_005729,,,
,user_005730,,,
,user_005731,,,
,user_005732,,,
,user_005733,,,
,user_005734,,,
,user_005735,,,
,user_005736,,,
,user_005737,,,
31b24cf2-df90-49ad-8777-075ef7554377,user_005738,Size issue,5.0,False
,user_005739,,,
,user_005740,,,
,user_005741,,,
,user_005742,,,
,user_005743,,,
,user_005744,,,
,user_005745,,,
,user_005746,,,
,user_005747,,,
,user_005748,,,
,user_005749,,,
,user_005750,,,
,user_005751,,,
