product_id,user_id,product_category,product_name,color,sizes,material,brand,price,stock_quantity,rating,num_reviews,release_date
prod_06271,user_003030,Top,Crop Top,Beige,L,Denim,ModaCore,184.36,238,4.1,609,2024-10-05
prod_06272,user_009014,Top,Oversized Shirt,Navy,L,Cotton,ModaCore,114.31,64,4,567,2025-01-18
prod_06273,user_001989,Outerwear,Trench Coat,Beige,M,Leather,TrendPeak,167.3,457,2.9,488,2024-11-09
prod_06274,user_008930,Accessories,Necklace,Beige,XS,Wool,Fashionry,187.85,313,3.2,936,2025-02-05
prod_03516,user_007584,Bottom,Jeans,Black,S,Polyester,StyleBox,64.36,273,4.4,130,2024-09-16
prod_06275,user_005822,Accessories,Backpack,White,M,Wool,StyleBox,87.96,313,3,470,2024-09-16
prod_06276,user_001538,Bottom,Jogger Pants,Navy,S,Denim,StyleBox,93.36,71,4.2,762,2024-11-16
prod_06277,user_002976,Top,Basic T-Shirt,Red,XS,Leather,StyleBox,50,449,2.8,570,2024-05-15
prod_06278,user_006557,Accessories,Beanie,Beige,XL,Wool,TrendPeak,66.05,320,4.7,606,2025-01-02
prod_03788,user_007025,Bottom,Jogger Pants,White,XL,Denim,StyleBox,98.45,287,3.4,417,2024-12-21
prod_06279,user_009718,Accessories,Watch,Black,L,Wool,ModaCore,42.53,479,2.8,445,2024-06-26
prod_06280,user_004381,Shoes,Loafers,Red,XS,Denim,TrendPeak,157.82,322,3.5,49,2024-11-10
prod_06281,user_007226,Bottom,Jogger Pants,White,XL,Polyester,Unistyle,103.09,182,4.5,133,2024-12-04
prod_02006,user_008047,Top,Basic T-Shirt,Olive,L,Denim,StyleBox,197.54,53,3,755,2025-02-10
prod_00477,user_009540,Bottom,Chino Pants,Olive,S,Leather,Fashionry,69.9,286,2.8,261,2024-07-09
prod_06282,user_004185,Accessories,Necklace,White,XL,Cotton,Fashionry,96.15,444,3.1,79,2025-01-13
prod_06283,user_003256,Outerwear,Bomber Jacket,Black,XL,Denim,ModaCore,185.26,238,4.3,562,2024-06-23
prod_06284,user_001760,Shoes,Loafers,Black,L,Leather,Unistyle,143.46,27,4.5,877,2024-05-06
prod_06285,user_000849,Top,Blouse,Black,S,Polyester,Fashionry,54.17,151,2.9,928,2025-01-21
prod_06286,user_008517,Top,Oversized Shirt,Navy,S,Wool,Unistyle,32.88,435,4.7,999,2024-07-21
prod_06287,user_004822,Outerwear,Bomber Jacket,Red,L,Wool,TrendPeak,159.8,260,3.9,821,2025-01-24
prod_06288,user_002756,Accessories,Beanie,Navy,XL,Cotton,StyleBox,143.33,8,2.9,491,2024-11-09
prod_06289,user_000356,Outerwear,Trench Coat,Navy,S,Leather,Unistyle,184.98,57,4.9,883,2024-12-15
prod_06290,user_009312,Bottom,Skirt,Beige,S,Wool,Unistyle,109.06,353,4.8,813,2025-02-02
prod_03562,user_004581,Shoes,Loafers,Black,M,Polyester,StyleBox,78.52,422,4.7,998,2025-03-28
prod_06291,user_005197,Shoes,Heels,Black,S,Denim,Unistyle,128.61,407,3,269,2024-06-29
prod_06292,user_004189,Outerwear,Cardigan,Beige,L,Denim,Fashionry,183.54,190,2.5,974,2024-10-25
prod_06293,user_000877,Top,Oversized Shirt,Red,M,Cotton,Unistyle,94.07,288,4.5,872,2024-12-31
prod_01606,user_004383,Bottom,Skirt,Olive,S,Polyester,ModaCore,80.95,275,3,532,2024-08-22
prod_06294,user_007104,Top,Blouse,White,M,Wool,ModaCore,191.37,255,3.7,337,2024-11-30
prod_06295,user_003007,Shoes,Heels,Navy,S,Wool,TrendPeak,143.95,252,3.5,726,2024-09-26
prod_06296,user_002473,Outerwear,Cardigan,White,XS,Leather,StyleBox,92.89,197,4.7,341,2025-02-10
prod_06297,user_003607,Top,Crop Top,Olive,XS,Denim,TrendPeak,102.58,333,3.5,568,2025-01-22
prod_04174,user_000669,Outerwear,Trench Coat,Red,XS,Cotton,StyleBox,116.86,187,2.7,881,2024-10-27
prod_03409,user_005491,Shoes,Heels,Beige,XS,Polyester,Fashionry,190.41,303,3.5,129,2024-08-01
prod_03630,user_005532,Top,Basic T-Shirt,Olive,L,Denim,Unistyle,180.27,321,4.5,629,2024-07-26
prod_02050,user_006117,Top,Crop Top,Navy,XL,Leather,ModaCore,131.73,254,4,298,2024-07-07
prod_04125,user_004815,Shoes,Loafers,Black,XS,Denim,Fashionry,118.64,46,4,646,2024-08-06
prod_06298,user_008394,Bottom,Jogger Pants,Black,M,Leather,StyleBox,20.56,47,2.9,187,2025-02-16
prod_06299,user_009079,Top,Oversized Shirt,Olive,L,Denim,StyleBox,148.11,419,3.3,539,2024-08-06
prod_06300,user_008722,Accessories,Backpack,Olive,S,Wool,ModaCore,153.57,257,3.7,672,2025-02-08
prod_06301,user_009721,Top,Oversized Shirt,Red,L,Polyester,ModaCore,155.13,322,3.5,672,2024-10-18
prod_04233,user_000415,Shoes,Loafers,Blue,XS,Leather,TrendPeak,162.85,157,4.4,244,2025-01-23
prod_06302,user_009880,Bottom,Jogger Pants,Red,S,Cotton,Fashionry,36.44,372,4.8,497,2024-06-08
prod_05814,user_004190,Outerwear,Cardigan,Navy,S,Denim,StyleBox,170.34,108,2.6,916,2024-10-12
prod_06303,user_005609,Shoes,Sneakers,Olive,XS,Wool,Unistyle,93.41,9,3.8,694,2024-12-18
prod_06304,user_009347,Top,Basic T-Shirt,Blue,XS,Cotton,ModaCore,93.2,439,2.6,884,2025-01-25
prod_05777,user_002928,Shoes,Loafers,Navy,XL,Polyester,StyleBox,39.73,411,4.5,720,2024-11-14
prod_06305,user_002044,Top,Crop Top,Blue,S,Polyester,StyleBox,118.17,480,4.8,87,2024-06-15
prod_06306,user_008344,Accessories,Watch,Olive,XL,Wool,StyleBox,21.74,233,2.9,396,2024-08-30
prod_04981,user_000978,Outerwear,Cardigan,Black,M,Denim,StyleBox,59.4,247,4.5,280,2024-08-11
prod_00067,user_002039,Outerwear,Blazer,White,S,Leather,TrendPeak,142.6,104,3.9,945,2024-10-12
prod_06307,user_003492,Shoes,Heels,Beige,M,Wool,Unistyle,79.79,393,2.6,721,2024-05-15
prod_06308,user_001237,Shoes,Sneakers,Olive,M,Cotton,TrendPeak,199.81,259,3.4,111,2024-12-20
prod_06309,user_009526,Top,Crop Top,Black,M,Polyester,TrendPeak,119.18,304,5,90,2024-10-18
prod_06310,user_009644,Shoes,Boots,Beige,L,Cotton,Unistyle,20.28,222,4.5,672,2024-05-27
prod_06311,user_007359,Outerwear,Cardigan,Beige,L,Leather,TrendPeak,87.04,245,3.8,81,2024-05-28
prod_03100,user_004142,Outerwear,Cardigan,Olive,XL,Wool,StyleBox,199.01,496,4.6,95,2024-05-11
prod_06312,user_006632,Outerwear,Trench Coat,White,XL,Cotton,Unistyle,178.84,134,3.4,841,2024-07-31
prod_06313,user_002476,Outerwear,Blazer,Blue,S,Cotton,Unistyle,86.8,203,3.5,938,2025-02-28
prod_00865,user_009819,Top,Blouse,Blue,S,Leather,Unistyle,154.62,106,2.8,345,2024-04-23
prod_00561,user_001114,Outerwear,Blazer,Navy,XL,Polyester,Unistyle,73.36,138,3.9,412,2024-10-31
prod_06314,user_002188,Outerwear,Bomber Jacket,Olive,M,Cotton,TrendPeak,50.6,393,4,134,2024-06-12
prod_05743,user_002226,Bottom,Skirt,Black,S,Cotton,TrendPeak,171.41,41,3.8,546,2024-06-27
prod_05283,user_001395,Shoes,Boots,Blue,S,Wool,ModaCore,47.39,161,5,498,2024-05-26
prod_06315,user_001827,Shoes,Sneakers,Beige,S,Polyester,Fashionry,165.01,177,4.4,615,2024-10-07
prod_04868,user_008009,Outerwear,Cardigan,Blue,M,Wool,Fashionry,147.25,426,4.2,753,2024-11-04
prod_04660,user_003384,Top,Blouse,Red,S,Wool,Unistyle,128.3,405,3,168,2025-02-20
prod_03619,user_002275,Shoes,Loafers,Red,M,Cotton,ModaCore,121.62,400,3.6,204,2024-06-23
prod_06316,user_002743,Accessories,Necklace,Black,M,Cotton,Fashionry,31.92,170,4.5,305,2025-01-09
prod_06317,user_003310,Top,Basic T-Shirt,Navy,M,Leather,Fashionry,150.67,119,2.6,582,2024-09-30
prod_03399,user_000596,Outerwear,Trench Coat,Black,L,Wool,ModaCore,178.71,446,3.8,983,2024-11-26
prod_06318,user_005150,Top,Basic T-Shirt,White,S,Denim,Fashionry,198.24,60,3.1,369,2024-06-10
prod_06319,user_007245,Accessories,Backpack,White,M,Leather,Unistyle,141.21,71,4.2,909,2024-07-05
prod_06320,user_001756,Shoes,Boots,Olive,XS,Polyester,StyleBox,61.83,115,3.2,115,2024-08-22
prod_04545,user_009527,Top,Crop Top,Beige,L,Cotton,TrendPeak,84.66,474,2.7,532,2024-06-27
prod_00218,user_005508,Outerwear,Cardigan,Black,L,Polyester,Fashionry,64.54,491,4,376,2024-09-10
prod_06321,user_007245,Accessories,Backpack,Blue,M,Leather,Fashionry,28.56,158,2.9,537,2024-11-14
prod_06322,user_003482,Accessories,Backpack,Red,XS,Denim,ModaCore,140.08,51,4.3,688,2024-04-13
prod_01204,user_009188,Shoes,Loafers,Black,S,Denim,Fashionry,188.84,174,2.8,747,2024-09-01
prod_06323,user_003130,Accessories,Watch,Black,XS,Denim,Unistyle,69.02,19,4.3,412,2024-04-02
prod_06324,user_000270,Top,Crop Top,Black,L,Cotton,Fashionry,39.3,196,3.7,37,2024-07-16
prod_06325,user_008013,Accessories,Beanie,Black,L,Cotton,StyleBox,174.35,93,4.2,74,2024-07-16
prod_06326,user_007682,Accessories,Backpack,Navy,XL,Leather,TrendPeak,96.61,294,4.4,289,2025-01-28
prod_06151,user_001356,Bottom,Jeans,Black,XS,Polyester,Unistyle,84.37,176,4.4,111,2025-01-10
prod_06327,user_004873,Outerwear,Blazer,Beige,L,Cotton,StyleBox,121.16,212,2.9,583,2025-01-19
prod_02281,user_003978,Top,Basic T-Shirt,Red,M,Wool,Fashionry,134.94,236,3.1,725,2024-11-24
prod_04549,user_008582,Accessories,Backpack,Blue,S,Wool,TrendPeak,170.52,376,3.3,133,2024-09-17
prod_05957,user_009044,Shoes,Boots,Red,S,Denim,Unistyle,55.5,328,3.1,898,2024-05-12
prod_00254,user_008247,Accessories,Backpack,Blue,XL,Polyester,StyleBox,180.59,98,4.1,409,2025-03-06
prod_06328,user_003532,Outerwear,Bomber Jacket,Beige,XS,Leather,ModaCore,66,448,4.3,96,2024-12-02
prod_06329,user_001159,Top,Oversized Shirt,Navy,XL,Wool,StyleBox,161.54,386,2.7,612,2024-05-23
prod_05379,user_000190,Accessories,Watch,Navy,XL,Cotton,ModaCore,48.06,124,3.3,786,2024-05-08
prod_06330,user_008839,Bottom,Jogger Pants,Black,M,Wool,Unistyle,74.54,454,4.3,511,2024-06-22
prod_06331,user_007682,Accessories,Watch,Beige,XS,Denim,TrendPeak,81.18,443,4.9,81,2024-05-27
prod_06332,user_006491,Outerwear,Blazer,Black,XS,Wool,Fashionry,146.28,115,5,126,2025-02-20
prod_02944,user_006022,Shoes,Heels,Black,XL,Wool,Unistyle,46.68,207,3.9,313,2024-10-21
prod_06333,user_008678,Top,Basic T-Shirt,Navy,XS,Wool,Fashionry,42.78,404,4.1,620,2024-08-09
prod_06334,user_007705,Outerwear,Bomber Jacket,Black,L,Denim,StyleBox,142.28,105,4.3,586,2024-09-22
prod_06335,user_006356,Accessories,Watch,Beige,XS,Denim,StyleBox,32.44,252,2.9,758,2024-04-30
prod_06336,user_003343,Accessories,Backpack,Black,XL,Denim,StyleBox,188.74,131,4.7,884,2024-06-18
prod_06337,user_000332,Shoes,Heels,Blue,S,Cotton,ModaCore,165.53,495,5,869,2024-11-13
prod_00364,user_004094,Accessories,Backpack,Blue,M,Denim,ModaCore,183.07,192,4.4,392,2025-02-21
prod_04399,user_004689,Accessories,Necklace,Blue,S,Polyester,Unistyle,193.7,152,4.9,991,2024-07-28
prod_06338,user_009028,Top,Crop Top,Beige,XL,Polyester,StyleBox,86.85,115,3.4,188,2024-12-23
prod_06339,user_004379,Outerwear,Trench Coat,White,XS,Wool,StyleBox,123.08,366,2.5,110,2024-12-03
prod_06340,user_006198,Outerwear,Cardigan,Black,M,Polyester,Unistyle,31.71,210,3.8,195,2024-07-31
prod_03752,user_004098,Top,Crop Top,Black,L,Polyester,Fashionry,121.36,233,4.4,617,2024-12-10
prod_00799,user_009737,Bottom,Skirt,Olive,XL,Denim,ModaCore,124.45,224,2.9,259,2024-04-19
prod_06341,user_004857,Accessories,Backpack,Olive,XL,Wool,Unistyle,198.77,199,3.8,751,2024-04-24
prod_06342,user_008322,Top,Crop Top,Blue,L,Cotton,ModaCore,178.8,177,3,869,2024-06-25
prod_02912,user_004072,Shoes,Sneakers,Blue,M,Cotton,Unistyle,154.93,360,4.7,3,2024-11-26
prod_06343,user_002911,Shoes,Boots,Red,L,Polyester,ModaCore,93.53,460,4.2,505,2024-10-27
prod_06344,user_003409,Bottom,Skirt,Olive,M,Denim,Fashionry,43.72,425,4.5,961,2024-10-06
prod_00189,user_004484,Bottom,Jogger Pants,Red,S,Denim,Fashionry,130.43,207,3.7,645,2024-08-30
prod_06345,user_002535,Bottom,Chino Pants,Olive,S,Wool,TrendPeak,68.07,42,3.9,840,2024-12-09
prod_00013,user_000040,Outerwear,Blazer,Blue,L,Denim,Unistyle,161.69,304,3.1,982,2024-04-23
prod_06346,user_008493,Bottom,Chino Pants,Olive,XS,Denim,TrendPeak,32.16,291,3.2,564,2025-02-16
prod_06347,user_006769,Bottom,Chino Pants,Beige,XL,Polyester,Fashionry,44.28,173,4.2,292,2024-12-10
prod_03537,user_002240,Outerwear,Blazer,Red,XS,Denim,Fashionry,79.05,357,4.8,341,2024-11-14
prod_04866,user_004390,Top,Blouse,Red,S,Denim,ModaCore,157.79,295,2.7,494,2024-08-31
prod_06348,user_001843,Bottom,Jogger Pants,Red,XL,Polyester,TrendPeak,84.57,259,3.9,905,2024-05-22
prod_06349,user_000390,Outerwear,Cardigan,Red,S,Denim,TrendPeak,197.62,309,3.6,312,2024-05-15
prod_04040,user_005267,Bottom,Jogger Pants,Navy,M,Polyester,StyleBox,148.55,238,4.4,339,2024-09-05
prod_04704,user_004003,Bottom,Jogger Pants,Red,XL,Polyester,ModaCore,113.01,293,3.4,340,2025-01-14
prod_06350,user_000315,Top,Basic T-Shirt,Beige,M,Wool,TrendPeak,137.26,267,3.9,755,2024-09-18
prod_06351,user_006597,Bottom,Chino Pants,Navy,M,Leather,Fashionry,116.25,444,4.1,913,2024-10-23
prod_06352,user_002849,Top,Basic T-Shirt,Blue,XS,Denim,ModaCore,53.62,159,2.8,159,2025-02-07
prod_03444,user_009311,Top,Basic T-Shirt,Beige,M,Wool,StyleBox,75.74,325,2.5,518,2024-11-02
prod_06353,user_004949,Top,Oversized Shirt,White,XS,Leather,TrendPeak,90.14,443,4.2,955,2024-08-24
prod_01490,user_008811,Bottom,Jeans,Olive,XS,Polyester,Unistyle,63.77,208,4,875,2024-07-23
prod_06354,user_009484,Shoes,Heels,Blue,XS,Denim,Fashionry,82.23,276,3.9,675,2025-01-22
prod_06355,user_000074,Shoes,Boots,Beige,XS,Polyester,ModaCore,45.94,7,4.2,151,2024-09-04
prod_03701,user_009001,Shoes,Heels,Navy,XL,Denim,Unistyle,116.41,77,3.7,349,2024-09-20
prod_04915,user_003875,Shoes,Boots,Blue,XS,Cotton,Unistyle,79.9,190,4.3,653,2025-01-24
prod_06356,user_006229,Bottom,Jeans,Red,XL,Leather,Fashionry,31.74,473,4.9,169,2024-06-27
prod_02740,user_006719,Top,Oversized Shirt,White,S,Cotton,ModaCore,116.95,305,3.3,129,2024-05-29
prod_06357,user_000770,Top,Blouse,Beige,L,Cotton,StyleBox,37.72,322,3.8,803,2024-08-10
prod_06358,user_005840,Bottom,Chino Pants,Navy,L,Wool,StyleBox,103.47,99,3.2,558,2025-03-22
prod_06359,user_005230,Bottom,Chino Pants,Blue,S,Leather,Unistyle,88.41,149,3.4,510,2024-09-12
prod_03700,user_009659,Bottom,Skirt,Red,L,Polyester,StyleBox,34.31,477,2.5,19,2024-06-05
prod_02259,user_007093,Top,Crop Top,Red,S,Leather,Unistyle,113.81,105,4.8,498,2024-08-01
prod_06360,user_005397,Top,Basic T-Shirt,Black,XS,Denim,TrendPeak,41.44,286,3.1,112,2025-03-31
prod_00291,user_006290,Outerwear,Blazer,Blue,XL,Denim,ModaCore,88.64,156,4.4,180,2024-10-20
prod_04547,user_006391,Accessories,Backpack,Olive,XL,Polyester,ModaCore,184.31,426,4.8,43,2024-08-27
prod_05965,user_007654,Top,Oversized Shirt,White,XS,Leather,Unistyle,179.68,82,4.7,3,2024-10-08
prod_05926,user_005950,Shoes,Sneakers,Olive,XL,Wool,Unistyle,151.56,138,3.2,271,2025-02-05
prod_06009,user_000355,Accessories,Necklace,Blue,XS,Cotton,Unistyle,21.8,315,4.4,25,2024-08-29
prod_06361,user_008170,Top,Basic T-Shirt,Red,XS,Leather,Fashionry,155.89,2,3,178,2024-12-15
prod_05153,user_001390,Top,Basic T-Shirt,Navy,S,Denim,TrendPeak,148.29,27,2.8,408,2024-08-23
prod_06362,user_001013,Shoes,Boots,Navy,M,Polyester,Unistyle,97.43,453,3.2,517,2025-01-20
prod_06363,user_008095,Bottom,Chino Pants,Black,M,Denim,TrendPeak,107.92,318,3.7,438,2024-09-25
prod_06364,user_002964,Top,Blouse,Red,S,Leather,ModaCore,108.69,139,4.7,927,2024-04-29
prod_06365,user_001337,Accessories,Backpack,White,XS,Cotton,Unistyle,156.56,158,3.4,287,2024-10-21
prod_06366,user_002391,Accessories,Necklace,White,L,Cotton,ModaCore,119.01,140,2.8,150,2024-12-16
prod_01327,user_003031,Bottom,Jeans,Blue,S,Denim,Unistyle,158.39,426,3.4,544,2025-02-02
prod_04316,user_000184,Bottom,Jogger Pants,Olive,XL,Denim,ModaCore,95.47,263,4.4,9,2025-03-03
prod_06367,user_008828,Bottom,Jogger Pants,Navy,XS,Polyester,Unistyle,34.27,119,4.1,499,2024-06-11
prod_06368,user_000138,Accessories,Watch,Black,S,Cotton,TrendPeak,170.55,84,4.9,605,2024-08-22
prod_06019,user_001996,Shoes,Boots,Red,XL,Leather,Unistyle,21.41,418,2.7,958,2025-01-16
prod_06369,user_000083,Bottom,Skirt,Blue,S,Polyester,Fashionry,46.66,438,3.5,396,2024-09-17
prod_06370,user_003717,Outerwear,Bomber Jacket,White,S,Polyester,TrendPeak,59.82,86,4.1,84,2024-04-24
prod_06333,user_000432,Top,Basic T-Shirt,Navy,XS,Wool,Fashionry,42.78,404,4.1,620,2024-08-09
prod_06371,user_005960,Bottom,Chino Pants,Navy,M,Denim,Unistyle,122.38,31,4.9,737,2024-10-30
prod_06372,user_009391,Accessories,Watch,White,XS,Leather,ModaCore,136.73,267,4.6,114,2024-08-22
prod_06373,user_009962,Shoes,Sneakers,White,S,Denim,Fashionry,149.51,485,2.8,536,2024-12-01
prod_00565,user_008903,Bottom,Jeans,Navy,XL,Denim,Fashionry,37.56,132,4,545,2025-02-02
prod_04353,user_001393,Shoes,Loafers,Olive,L,Denim,StyleBox,98.94,392,3.3,81,2024-05-28
prod_06374,user_008536,Bottom,Jogger Pants,Olive,S,Polyester,Unistyle,163.77,84,2.5,376,2024-06-17
prod_04260,user_002853,Shoes,Loafers,Beige,XS,Cotton,StyleBox,40.16,202,3.9,808,2024-10-28
prod_03701,user_003452,Shoes,Heels,Navy,XL,Denim,Unistyle,116.41,77,3.7,349,2024-09-20
prod_06375,user_008842,Shoes,Boots,Black,L,Polyester,Fashionry,146.31,424,4.8,900,2024-11-07
prod_06376,user_004650,Bottom,Jeans,White,M,Denim,TrendPeak,147.18,98,4.5,813,2024-11-03
prod_04441,user_006762,Shoes,Boots,White,S,Leather,ModaCore,152.06,310,4,198,2025-03-05
prod_06377,user_004733,Bottom,Jeans,White,S,Leather,Unistyle,55.63,148,4.6,518,2025-02-21
prod_01471,user_003491,Accessories,Backpack,Blue,M,Denim,Fashionry,167.98,111,4.7,276,2024-06-28
prod_06378,user_005011,Bottom,Jogger Pants,Beige,M,Wool,StyleBox,108.57,265,3.5,473,2024-08-13
prod_06379,user_002335,Outerwear,Bomber Jacket,Red,S,Leather,ModaCore,191.28,154,2.8,908,2024-07-03
prod_06380,user_002837,Shoes,Heels,Red,XS,Denim,StyleBox,51.37,316,4,759,2025-03-08
prod_03247,user_005404,Outerwear,Bomber Jacket,Beige,XS,Wool,Fashionry,174.5,312,3.5,583,2024-09-05
prod_06381,user_007326,Shoes,Loafers,Beige,L,Leather,TrendPeak,187.31,423,3.8,944,2025-01-14
prod_05175,user_003858,Top,Basic T-Shirt,Black,S,Cotton,ModaCore,32.44,96,3.8,500,2024-05-06
prod_06382,user_001862,Outerwear,Cardigan,White,XL,Cotton,Unistyle,164.71,81,2.7,223,2024-11-11
prod_06383,user_003549,Outerwear,Bomber Jacket,Navy,L,Leather,ModaCore,109.06,146,4,667,2025-03-03
prod_02967,user_008256,Top,Crop Top,Black,M,Denim,Unistyle,181.15,194,4,768,2024-12-22
prod_01912,user_005333,Shoes,Heels,Olive,L,Wool,TrendPeak,26.61,86,3.2,835,2024-07-16
prod_06384,user_009102,Accessories,Backpack,Blue,XS,Polyester,Fashionry,86.64,24,3.7,741,2025-02-09
prod_06385,user_003686,Accessories,Beanie,Beige,M,Leather,TrendPeak,191.18,157,4.1,770,2024-08-28
prod_06386,user_005367,Top,Basic T-Shirt,Navy,XS,Denim,ModaCore,46.5,241,3,35,2024-09-19
prod_04232,user_004415,Shoes,Heels,Olive,XS,Denim,StyleBox,179.96,334,4.6,639,2025-01-01
prod_03114,user_005036,Top,Basic T-Shirt,Black,S,Wool,Fashionry,135.6,240,3.2,964,2025-02-14
prod_06387,user_004523,Outerwear,Blazer,Beige,XL,Wool,Fashionry,77.85,124,3.6,617,2024-12-08
prod_00240,user_001069,Bottom,Skirt,White,L,Polyester,ModaCore,143.37,152,3.9,552,2024-06-22
prod_06388,user_006709,Outerwear,Bomber Jacket,Red,M,Polyester,ModaCore,53.4,382,5,377,2024-07-17
prod_05002,user_002535,Top,Blouse,White,XS,Denim,Fashionry,172.4,377,4.3,839,2024-10-11
prod_06389,user_006629,Shoes,Sneakers,Black,XS,Leather,ModaCore,117.88,467,3.9,386,2024-05-28
prod_00024,user_007756,Top,Crop Top,Olive,L,Denim,ModaCore,89.64,392,3.4,448,2024-08-06
prod_06390,user_004709,Top,Crop Top,Navy,XL,Leather,TrendPeak,95.83,291,2.7,918,2025-01-30
prod_02540,user_003105,Shoes,Heels,Black,S,Denim,Fashionry,54.32,124,4.2,82,2025-02-11
prod_06391,user_005262,Outerwear,Blazer,Blue,L,Polyester,Unistyle,87.78,207,4.6,928,2024-06-08
prod_06392,user_008104,Shoes,Sneakers,Navy,L,Polyester,TrendPeak,182.17,424,2.7,483,2024-05-23
prod_06393,user_002050,Shoes,Boots,Navy,S,Denim,Fashionry,139.72,472,3,370,2024-05-24
prod_04639,user_001269,Bottom,Skirt,Navy,XL,Wool,TrendPeak,26.03,45,3.7,958,2024-04-08
prod_06394,user_003845,Top,Oversized Shirt,Olive,M,Cotton,ModaCore,159.1,261,4.9,366,2024-09-22
prod_06395,user_004036,Top,Crop Top,Beige,L,Polyester,Unistyle,113.83,25,3.6,813,2024-09-27
prod_06396,user_002647,Shoes,Sneakers,Olive,XS,Denim,ModaCore,27.96,220,3,932,2025-03-25
prod_06397,user_003064,Shoes,Boots,White,XL,Denim,StyleBox,56.25,372,4.1,539,2024-08-28
prod_06398,user_001527,Bottom,Skirt,Black,XL,Wool,ModaCore,84.36,33,2.6,354,2024-08-07
prod_06399,user_006150,Shoes,Loafers,Olive,S,Leather,Unistyle,114.38,132,4.3,756,2024-10-28
prod_06400,user_009023,Accessories,Watch,Red,XL,Leather,TrendPeak,192.36,66,3.4,856,2025-02-03
prod_06401,user_007502,Outerwear,Cardigan,Navy,S,Leather,StyleBox,58.18,448,4.3,111,2024-10-13
prod_06402,user_002189,Shoes,Heels,Blue,M,Denim,Fashionry,121.76,153,4,866,2024-08-27
prod_06209,user_008210,Bottom,Jogger Pants,White,XL,Wool,ModaCore,124.2,381,3.6,148,2024-12-08
prod_03607,user_004054,Accessories,Beanie,Navy,XS,Denim,Fashionry,148.09,352,3.1,129,2024-05-05
prod_05245,user_005776,Bottom,Jeans,Black,XL,Polyester,TrendPeak,174.3,27,2.6,909,2025-01-06
prod_06403,user_005420,Top,Blouse,Red,M,Denim,ModaCore,190.29,4,4.3,789,2025-01-06
prod_05390,user_005738,Accessories,Beanie,White,XL,Leather,ModaCore,149.74,295,3.2,464,2025-03-28
prod_02916,user_009298,Shoes,Boots,Beige,S,Wool,ModaCore,161.08,497,4.8,665,2025-01-21
prod_06404,user_000182,Accessories,Backpack,White,XS,Cotton,StyleBox,42.68,305,2.8,455,2024-05-20
prod_06405,user_002928,Bottom,Chino Pants,Red,S,Polyester,Unistyle,79.49,397,2.7,908,2024-04-16
prod_06019,user_000072,Shoes,Boots,Red,XL,Leather,Unistyle,21.41,418,2.7,958,2025-01-16
prod_05192,user_001213,Bottom,Chino Pants,White,S,Polyester,StyleBox,143.34,152,3.4,13,2024-10-01
prod_06406,user_009032,Accessories,Watch,Black,XS,Cotton,ModaCore,34.45,275,3.3,463,2025-03-04
prod_06407,user_003085,Accessories,Beanie,Black,S,Leather,StyleBox,100.33,285,3.1,927,2024-05-26
prod_06408,user_004736,Outerwear,Trench Coat,Black,M,Denim,Unistyle,195.06,211,3.3,661,2024-09-27
prod_06409,user_000810,Bottom,Jogger Pants,White,L,Cotton,Fashionry,190.08,244,4.9,93,2024-09-08
prod_06410,user_006691,Top,Crop Top,White,XL,Denim,ModaCore,166.77,42,4,572,2025-03-26
prod_06411,user_001969,Accessories,Backpack,Olive,XS,Denim,TrendPeak,32.83,57,4.2,475,2025-03-18
prod_01213,user_005972,Accessories,Backpack,Olive,L,Denim,TrendPeak,194.02,172,2.9,763,2024-12-09
prod_06412,user_009145,Outerwear,Cardigan,Red,L,Polyester,ModaCore,25.5,492,4.7,789,2024-11-01
prod_01705,user_006512,Top,Blouse,Blue,XS,Denim,Unistyle,80.58,405,4.7,167,2025-03-16
prod_06413,user_008964,Shoes,Boots,Red,XS,Wool,StyleBox,65.18,36,3.7,560,2024-10-19
prod_03718,user_009133,Top,Blouse,Navy,L,Cotton,Unistyle,179.72,333,2.5,758,2024-12-07
prod_03429,user_003520,Outerwear,Blazer,Red,S,Polyester,StyleBox,27.82,155,4.1,390,2024-10-05
prod_06414,user_000012,Outerwear,Bomber Jacket,Beige,L,Cotton,Unistyle,63.59,288,4.2,245,2025-02-23
prod_06184,user_003322,Shoes,Loafers,White,XS,Denim,TrendPeak,196.94,48,3.7,502,2024-12-08
prod_06415,user_001854,Outerwear,Blazer,Olive,L,Leather,Fashionry,166.12,29,4.9,335,2025-02-22
prod_06416,user_000792,Top,Oversized Shirt,Beige,S,Cotton,StyleBox,70.81,421,3.7,22,2024-07-11
prod_06417,user_003418,Shoes,Sneakers,Blue,L,Leather,Unistyle,39.06,250,3,159,2025-02-08
prod_06418,user_007615,Top,Basic T-Shirt,Blue,L,Denim,TrendPeak,82.06,70,3.4,557,2024-12-12
prod_06419,user_001029,Accessories,Watch,Beige,XL,Polyester,Fashionry,85.87,45,3,391,2024-05-27
prod_06420,user_000238,Accessories,Backpack,Red,S,Cotton,Unistyle,66.68,462,4.8,829,2024-07-07
prod_06421,user_002701,Top,Oversized Shirt,Blue,XS,Wool,TrendPeak,167.67,126,4.6,882,2024-10-01
prod_03292,user_002387,Accessories,Necklace,Black,XL,Wool,Unistyle,186.41,123,2.6,77,2024-09-27
prod_06422,user_008228,Shoes,Heels,White,S,Wool,Fashionry,50.84,12,4.1,876,2024-06-16
