user_id,days_since_last_activity,engagement_score,returned_in_30d,renewed_subscription,low_activity_flag,churn_reason,churn_date
user_007823,11,96.88,False,False,True,Low usage,2025-03-09
user_007824,-10,77.29,False,True,False,Too expensive,2025-02-26
user_007825,16,32.41,False,False,False,Low usage,2025-03-08
user_007826,89,9.96,False,False,True,Found better service,2025-02-16
user_007827,40,78.85,False,False,True,Technical issues,2025-02-10
user_007828,38,64.16,False,True,False,Low usage,2025-03-02
user_007829,-13,15.48,False,False,False,,
user_007830,1,50.27,False,False,False,Low usage,2025-03-07
user_007831,6,40.98,False,True,False,Found better service,2025-03-15
user_007832,67,84.88,False,True,True,Low usage,2025-03-30
user_007833,22,5.64,False,False,False,Technical issues,2025-03-25
user_007834,34,28.42,False,True,True,Found better service,2025-03-10
user_007835,63,99.26,False,False,True,Low usage,2025-02-15
user_007836,0,54.66,False,False,False,Too expensive,2025-03-17
user_007837,15,48.52,False,True,True,,
user_007838,55,80.41,False,True,True,Found better service,2025-03-22
user_007839,18,73.54,False,True,False,Low usage,2025-02-13
user_007840,72,32.59,False,False,True,Technical issues,2025-02-16
user_007841,24,98.42,False,True,False,Found better service,2025-01-31
user_007842,24,4.17,False,False,True,,
user_007843,-4,62.53,False,True,True,,
user_007844,-8,59.64,False,True,False,Technical issues,2025-02-27
user_007845,43,63.2,False,False,True,,
user_007846,46,14.65,False,True,False,Found better service,2025-03-30
user_007847,62,27.89,False,True,True,,
user_007848,61,26.73,False,False,True,Technical issues,2025-02-14
user_007849,-38,59.06,False,False,True,,
user_007850,73,70.65,False,False,True,Found better service,2025-03-15
user_007851,68,78.06,False,False,True,Found better service,2025-03-30
user_007852,67,27.12,False,True,False,Too expensive,2025-02-26
user_007853,-43,87.04,False,True,True,Low usage,2025-02-06
user_007854,19,31.92,False,False,True,Low usage,2025-01-31
user_007855,-3,78.57,False,True,True,,
user_007856,-41,48.7,False,False,False,Low usage,2025-02-17
user_007857,-31,54.05,False,True,False,,
user_007858,-18,40.42,False,False,False,Too expensive,2025-03-21
user_007859,23,17.5,False,True,True,Found better service,2025-03-29
user_007860,39,19.25,False,False,False,,
user_007861,41,91.19,False,True,True,Low usage,2025-03-03
user_007862,37,72.49,True,False,True,Technical issues,2025-03-16
user_007863,-50,61.07,False,False,True,Low usage,2025-02-03
user_007864,11,87.6,False,False,False,Too expensive,2025-02-17
user_007865,27,54.72,False,False,True,Low usage,2025-02-24
user_007866,103,32.93,False,True,False,Low usage,2025-03-07
user_007867,-18,74.76,False,True,True,Too expensive,2025-02-02
user_007868,8,38.71,False,False,True,Too expensive,2025-03-19
user_007869,42,55.0,False,False,True,,
user_007870,-20,68.61,False,True,False,Technical issues,2025-02-13
user_007871,-49,34.17,False,True,False,Technical issues,2025-02-14
user_007872,79,15.1,False,False,True,Technical issues,2025-02-18
user_007873,79,48.31,False,True,False,Found better service,2025-03-28
user_007874,74,87.49,False,True,False,,
user_007875,62,58.63,False,False,True,Technical issues,2025-02-26
user_007876,-34,3.57,False,False,False,,
user_007877,47,86.06,False,True,False,Found better service,2025-03-15
user_007878,10,95.08,False,True,True,Found better service,2025-02-20
user_007879,59,52.45,False,False,False,Too expensive,2025-03-01
user_007880,66,89.46,False,False,False,Found better service,2025-02-19
user_007881,-18,48.63,False,True,False,Too expensive,2025-02-03
user_007882,73,56.54,False,True,False,Found better service,2025-03-08
user_007883,30,91.29,False,False,True,Found better service,2025-02-13
user_007884,-39,88.6,False,True,True,,
user_007885,5,46.07,False,True,True,Found better service,2025-01-31
user_007886,-14,17.38,False,False,True,,
user_007887,11,41.16,False,True,False,Too expensive,2025-03-23
user_007888,39,63.44,False,True,False,Found better service,2025-02-04
user_007889,39,88.71,False,True,False,Technical issues,2025-03-10
user_007890,34,97.46,False,True,True,Technical issues,2025-03-22
user_007891,12,4.1,False,False,True,Low usage,2025-02-02
user_007892,-51,24.29,False,True,False,Low usage,2025-03-01
user_007893,-23,74.17,False,True,True,Low usage,2025-03-14
user_007894,-24,66.1,False,True,False,Technical issues,2025-03-20
user_007895,16,73.16,False,False,True,,
user_007896,1,60.91,False,True,True,Technical issues,2025-03-07
user_007897,99,56.25,False,True,False,Low usage,2025-02-28
user_007898,65,45.79,False,False,False,Too expensive,2025-03-29
user_007899,-32,14.3,False,True,False,,
user_007900,-10,82.35,False,False,False,Found better service,2025-03-08
user_007901,-44,67.42,False,True,False,Technical issues,2025-03-10
user_007902,-12,4.42,False,True,False,,
user_007903,-23,49.43,False,False,False,Found better service,2025-03-31
user_007904,55,73.19,False,True,False,Technical issues,2025-02-22
user_007905,93,5.23,False,True,False,Too expensive,2025-02-23
user_007906,44,93.04,False,True,False,,
user_007907,60,37.01,False,True,False,Found better service,2025-03-09
user_007908,40,83.04,False,False,True,Technical issues,2025-02-05
user_007909,0,74.03,False,True,True,Too expensive,2025-02-09
user_007910,-12,83.65,False,False,False,Technical issues,2025-03-11
user_007911,104,34.43,False,True,True,Found better service,2025-02-11
user_007912,58,39.03,False,True,True,,
user_007913,63,53.08,True,False,False,Too expensive,2025-02-04
user_007914,24,88.67,False,False,True,Too expensive,2025-03-18
user_007915,43,58.52,False,True,False,,
user_007916,37,24.53,False,False,True,,
user_007917,23,51.88,False,True,False,,
user_007918,75,18.52,False,False,False,Technical issues,2025-03-02
user_007919,-32,66.59,False,True,True,,
user_007920,65,96.98,False,True,True,Too expensive,2025-03-11
user_007921,19,26.05,False,False,True,Low usage,2025-03-22
user_007922,87,61.28,False,False,True,Technical issues,2025-03-13
user_007923,-10,30.72,False,True,False,Too expensive,2025-03-11
user_007924,78,25.89,False,True,True,Technical issues,2025-02-06
user_007925,3,0.63,False,False,False,Low usage,2025-02-14
user_007926,19,50.21,False,True,False,Found better service,2025-02-17
user_007927,-52,56.52,False,True,False,Too expensive,2025-03-23
user_007928,25,85.35,False,True,True,Low usage,2025-03-02
user_007929,21,31.28,False,True,True,,
user_007930,-30,42.49,False,False,False,Too expensive,2025-02-16
user_007931,-50,73.49,False,False,True,Low usage,2025-03-13
user_007932,68,59.29,False,False,False,Low usage,2025-02-08
user_007933,-9,81.33,False,False,False,Too expensive,2025-03-13
user_007934,-37,9.98,False,True,False,Too expensive,2025-03-23
user_007935,25,2.63,False,True,False,Low usage,2025-03-18
user_007936,-31,29.12,False,True,True,Technical issues,2025-03-05
user_007937,-14,4.96,False,True,False,,
user_007938,83,27.14,False,True,True,Low usage,2025-03-31
user_007939,-6,50.15,False,False,True,Found better service,2025-03-11
user_007940,41,63.68,False,False,False,Too expensive,2025-02-09
user_007941,118,61.95,False,True,True,Technical issues,2025-03-16
user_007942,17,99.97,False,True,False,Low usage,2025-02-03
user_007943,-33,38.75,False,False,False,Technical issues,2025-03-16
user_007944,64,74.91,False,True,False,Technical issues,2025-03-31
user_007945,41,60.75,False,True,True,Too expensive,2025-03-17
user_007946,59,77.13,False,True,True,,
user_007947,51,39.27,False,False,True,Technical issues,2025-03-22
user_007948,65,85.63,False,True,False,Technical issues,2025-02-27
user_007949,69,88.77,False,False,True,Low usage,2025-02-22
user_007950,-6,99.43,False,False,False,Too expensive,2025-02-05
user_007951,67,73.86,False,False,False,Too expensive,2025-02-07
user_007952,-15,29.19,False,True,False,Found better service,2025-03-02
user_007953,98,59.45,False,False,True,Found better service,2025-02-13
user_007954,65,55.64,False,False,True,Found better service,2025-03-03
user_007955,54,7.33,False,False,True,,
user_007956,3,49.69,False,False,False,Too expensive,2025-03-27
user_007957,10,25.39,False,True,True,Technical issues,2025-03-09
user_007958,10,96.72,False,True,False,Too expensive,2025-02-25
user_007959,42,60.43,False,True,False,,
user_007960,29,95.81,False,False,True,Too expensive,2025-03-30
user_007961,51,45.07,False,False,False,Too expensive,2025-03-16
user_007962,43,28.74,False,False,True,Low usage,2025-03-10
user_007963,49,94.14,False,True,False,Found better service,2025-03-24
user_007964,14,62.2,False,False,False,Technical issues,2025-03-29
user_007965,42,82.26,False,False,False,,
user_007966,-9,8.73,False,False,True,Low usage,2025-02-22
user_007967,18,43.56,False,True,False,Low usage,2025-02-21
user_007968,-27,47.45,False,True,True,Too expensive,2025-02-28
user_007969,11,26.13,False,False,False,Found better service,2025-02-02
user_007970,81,36.36,False,True,True,Low usage,2025-03-14
user_007971,90,21.41,False,False,True,,
user_007972,-35,99.63,False,False,True,Low usage,2025-03-21
user_007973,10,19.13,False,True,False,Found better service,2025-03-05
user_007974,36,21.22,False,True,False,Too expensive,2025-03-05
user_007975,72,1.85,False,False,False,,
user_007976,-11,7.81,False,False,False,Found better service,2025-03-23
user_007977,8,63.61,False,True,False,Technical issues,2025-02-27
user_007978,72,52.5,False,True,True,,
user_007979,6,44.75,False,True,True,Too expensive,2025-02-14
user_007980,26,51.79,False,False,False,,
user_007981,66,1.16,False,False,True,,
user_007982,78,19.19,False,True,False,Found better service,2025-02-04
user_007983,66,92.36,False,False,False,Low usage,2025-02-17
user_007984,-36,33.98,False,False,False,Technical issues,2025-03-30
user_007985,-22,19.61,False,False,False,Low usage,2025-03-29
user_007986,88,47.57,False,True,False,Technical issues,2025-02-08
user_007987,78,53.02,False,True,True,Found better service,2025-03-07
user_007988,37,89.57,False,False,True,,
user_007989,8,12.73,False,True,True,Technical issues,2025-03-16
user_007990,51,57.37,False,False,True,Too expensive,2025-02-24
user_007991,62,16.14,False,True,True,,
user_007992,-18,56.87,False,False,True,Low usage,2025-02-04
user_007993,7,12.54,False,True,True,Technical issues,2025-03-11
user_007994,104,3.86,False,True,False,Technical issues,2025-02-25
user_007995,-14,0.1,False,False,False,Technical issues,2025-03-06
user_007996,97,9.66,False,False,True,,
user_007997,35,50.44,False,False,False,,
user_007998,61,53.25,False,True,True,Found better service,2025-02-01
user_007999,112,86.14,False,True,False,,
user_008000,80,11.78,False,True,False,Too expensive,2025-02-01
user_008001,-26,38.08,False,False,False,Too expensive,2025-03-20
user_008002,71,47.83,False,True,False,,
user_008003,24,72.87,False,True,True,Technical issues,2025-02-10
user_008004,58,58.15,False,False,True,Low usage,2025-02-02
user_008005,92,7.28,False,False,True,,
user_008006,-24,59.86,False,True,True,Low usage,2025-02-02
user_008007,-29,57.15,False,True,True,Technical issues,2025-03-06
user_008008,14,53.58,False,False,True,Too expensive,2025-02-05
user_008009,40,42.99,False,True,True,Technical issues,2025-01-31
user_008010,19,76.36,False,False,False,Technical issues,2025-03-14
user_008011,37,11.19,False,False,False,Too expensive,2025-03-05
user_008012,56,41.52,True,False,True,Too expensive,2025-03-04
user_008013,32,58.83,False,True,True,Found better service,2025-02-13
user_008014,8,64.2,False,True,False,Technical issues,2025-02-04
user_008015,-2,56.46,False,False,True,Found better service,2025-03-09
user_008016,33,41.12,False,True,False,,
user_008017,-3,20.57,False,False,False,Technical issues,2025-02-21
user_008018,45,47.67,False,True,True,Found better service,2025-02-10
user_008019,-14,76.15,False,False,True,Too expensive,2025-03-19
user_008020,28,0.57,False,False,True,Found better service,2025-03-14
user_008021,-31,76.43,False,True,False,Found better service,2025-03-21
user_008022,22,54.83,False,False,False,Low usage,2025-03-11
user_008023,36,17.2,False,False,False,Low usage,2025-02-25
user_008024,-4,22.3,False,False,True,Found better service,2025-03-20
user_008025,-20,75.36,False,True,False,,
user_008026,58,68.37,False,True,True,Technical issues,2025-03-12
user_008027,13,68.01,False,False,False,Low usage,2025-02-20
user_008028,52,85.99,False,False,False,Found better service,2025-02-10
user_008029,16,35.67,False,False,False,Technical issues,2025-03-09
user_008030,-29,49.52,False,False,True,Found better service,2025-03-26
user_008031,23,21.71,False,True,True,Low usage,2025-02-21
user_008032,20,0.88,False,False,True,Technical issues,2025-03-23
user_008033,50,10.48,False,True,False,Too expensive,2025-03-15
user_008034,6,70.7,False,False,True,Technical issues,2025-03-25
user_008035,-6,66.74,False,False,False,Low usage,2025-02-03
user_008036,-49,89.04,False,False,False,Too expensive,2025-02-02
user_008037,7,16.17,False,False,True,Too expensive,2025-03-13
user_008038,60,20.56,False,True,True,Technical issues,2025-02-06
user_008039,63,89.17,False,False,True,Technical issues,2025-03-17
user_008040,28,55.47,False,False,True,Low usage,2025-03-17
user_008041,73,2.74,True,False,False,,
user_008042,-29,67.78,False,False,False,Found better service,2025-02-02
user_008043,17,3.09,False,False,False,Too expensive,2025-03-30
user_008044,-4,97.18,False,True,False,Too expensive,2025-03-05
user_008045,59,66.27,False,False,True,Too expensive,2025-02-19
user_008046,80,30.17,False,False,False,Too expensive,2025-03-03
user_008047,-29,71.06,False,False,True,,
user_008048,-36,35.64,False,True,True,Found better service,2025-03-22
user_008049,-13,77.86,False,True,True,,
user_008050,-32,57.16,False,True,True,Technical issues,2025-02-08
user_008051,55,0.42,False,False,True,,
user_008052,-15,25.33,False,True,False,Low usage,2025-03-12
user_008053,87,91.42,False,True,True,Technical issues,2025-03-19
user_008054,69,72.07,False,True,False,Low usage,2025-02-18
user_008055,21,68.86,False,True,False,Low usage,2025-02-18
user_008056,17,35.73,False,False,True,Too expensive,2025-03-28
user_008057,96,36.67,False,True,False,Technical issues,2025-03-12
user_008058,58,85.32,False,True,False,Too expensive,2025-02-10
user_008059,68,92.55,False,True,True,Found better service,2025-03-01
user_008060,51,42.76,False,False,True,Too expensive,2025-02-01
user_008061,58,83.43,False,False,True,,
user_008062,53,37.71,False,True,True,Found better service,2025-03-23
user_008063,89,61.32,False,True,False,Found better service,2025-03-21
user_008064,24,53.92,False,True,True,Too expensive,2025-02-19
user_008065,6,68.43,False,False,True,Found better service,2025-03-26
user_008066,92,41.86,False,False,False,Too expensive,2025-02-22
user_008067,100,62.7,False,True,True,Too expensive,2025-02-28
user_008068,26,23.82,False,True,True,Technical issues,2025-03-14
user_008069,23,80.11,False,False,True,Found better service,2025-03-22
user_008070,103,14.42,False,True,True,Found better service,2025-03-01
user_008071,14,52.86,False,False,True,Technical issues,2025-03-21
user_008072,93,54.07,False,True,False,Too expensive,2025-02-16
user_008073,22,66.01,False,False,False,,
user_008074,9,26.25,False,True,True,,
user_008075,102,35.76,False,False,True,Technical issues,2025-02-10
user_008076,30,48.49,False,True,False,,
user_008077,-3,46.26,False,True,False,Low usage,2025-02-13
user_008078,0,0.88,False,True,False,Low usage,2025-03-10
user_008079,50,63.12,False,True,True,Low usage,2025-03-02
user_008080,63,87.86,False,False,False,,
user_008081,-21,58.01,False,True,False,Low usage,2025-02-27
user_008082,-15,9.91,False,False,False,Low usage,2025-03-08
user_008083,14,75.06,False,False,True,Technical issues,2025-03-21
user_008084,86,67.99,False,False,False,Technical issues,2025-02-09
user_008085,-30,69.37,False,True,True,,
user_008086,14,43.94,False,True,False,Low usage,2025-02-06
user_008087,32,38.11,False,False,True,,
user_008088,-13,7.09,False,True,True,Found better service,2025-02-08
user_008089,1,46.25,False,False,True,Found better service,2025-03-19
user_008090,16,50.23,False,True,True,,
user_008091,7,47.53,False,True,True,,
user_008092,15,74.65,False,True,True,Low usage,2025-03-24
user_008093,63,15.21,False,False,False,Too expensive,2025-02-26
user_008094,17,88.18,False,False,False,Too expensive,2025-02-24
user_008095,-14,68.24,False,True,False,Low usage,2025-03-30
user_008096,66,91.94,False,True,True,Low usage,2025-02-17
user_008097,9,28.95,False,True,True,,
user_008098,-1,4.34,False,True,False,Low usage,2025-03-12
user_008099,-15,45.65,False,False,True,,
user_008100,-9,19.74,False,True,False,Found better service,2025-02-02
user_008101,37,38.28,False,False,False,Low usage,2025-03-19
user_008102,75,69.1,False,True,False,Low usage,2025-02-11
user_008103,9,61.63,False,False,True,Technical issues,2025-03-07
user_008104,16,85.77,False,True,False,Technical issues,2025-03-31
user_008105,81,82.47,False,False,False,Low usage,2025-03-12
user_008106,33,20.65,False,True,False,Found better service,2025-03-22
user_008107,-16,85.74,False,False,True,Technical issues,2025-02-12
user_008108,10,42.8,False,False,False,Technical issues,2025-03-04
user_008109,20,63.74,False,True,True,,
user_008110,99,24.83,False,True,True,Too expensive,2025-02-23
user_008111,77,32.48,False,False,True,,
user_008112,109,22.03,False,True,False,Low usage,2025-02-10
user_008113,60,99.98,False,False,True,Too expensive,2025-03-31
user_008114,64,75.19,False,True,False,Found better service,2025-02-05
user_008115,51,79.86,False,False,True,Too expensive,2025-02-12
user_008116,38,96.72,False,True,True,Technical issues,2025-02-08
user_008117,34,70.09,False,True,False,Found better service,2025-02-06
user_008118,33,68.41,False,False,False,Low usage,2025-03-08
user_008119,24,8.13,False,True,True,,
user_008120,15,40.37,False,False,True,,
user_008121,16,88.2,False,False,False,Found better service,2025-02-22
user_008122,40,46.63,False,False,False,,
user_008123,1,54.11,False,True,False,Found better service,2025-02-08
user_008124,-44,64.54,False,True,False,Technical issues,2025-02-15
user_008125,86,13.17,False,True,False,Found better service,2025-02-08
user_008126,32,56.03,False,True,False,Technical issues,2025-03-19
user_008127,39,18.87,False,False,True,,
user_008128,7,84.25,False,False,True,Found better service,2025-03-08
user_008129,-9,96.31,False,True,False,,
user_008130,30,24.42,False,True,False,Found better service,2025-02-25
user_008131,94,23.27,False,False,False,Found better service,2025-02-25
user_008132,14,82.85,False,True,True,Found better service,2025-02-14
user_008133,-12,32.0,False,True,True,Technical issues,2025-03-05
user_008134,58,93.93,False,True,True,Technical issues,2025-01-31
user_008135,63,99.72,False,True,True,Found better service,2025-03-29
user_008136,65,66.4,False,False,False,,
user_008137,87,38.65,False,False,False,Technical issues,2025-02-12
user_008138,41,74.1,False,True,False,Technical issues,2025-03-02
user_008139,-11,22.0,False,True,False,Low usage,2025-02-01
user_008140,1,70.6,False,True,True,,
user_008141,44,32.94,False,False,True,Found better service,2025-03-08
user_008142,15,89.86,False,True,True,Too expensive,2025-02-12
user_008143,70,35.95,False,False,True,Too expensive,2025-03-03
user_008144,60,35.41,False,True,True,,
user_008145,-18,37.54,False,False,True,Technical issues,2025-03-08
user_008146,80,75.29,False,False,True,Found better service,2025-03-26
user_008147,32,7.45,False,True,False,Low usage,2025-02-03
user_008148,26,18.42,False,False,False,Found better service,2025-03-25
user_008149,62,27.48,False,True,True,Too expensive,2025-03-22
user_008150,61,13.44,False,False,False,,
user_008151,-12,29.15,False,False,False,Low usage,2025-03-22
user_008152,70,75.94,False,True,True,Technical issues,2025-02-20
user_008153,34,60.15,False,True,True,Low usage,2025-03-03
user_008154,50,6.74,False,True,False,Technical issues,2025-02-28
user_008155,47,4.96,False,True,False,,
user_008156,20,43.03,False,True,True,Low usage,2025-02-22
user_008157,18,34.59,False,False,False,Technical issues,2025-02-20
user_008158,14,40.95,False,False,False,Technical issues,2025-03-30
user_008159,25,52.88,False,False,False,Found better service,2025-03-04
user_008160,-17,21.23,False,False,False,Low usage,2025-03-05
user_008161,-42,72.42,False,True,True,Technical issues,2025-03-09
user_008162,22,95.33,False,False,False,Technical issues,2025-03-12
user_008163,63,41.6,False,False,True,Low usage,2025-03-28
user_008164,78,60.3,False,True,True,,
user_008165,99,2.91,False,False,False,Technical issues,2025-02-27
user_008166,22,46.58,False,False,False,,
user_008167,83,80.44,False,False,False,Low usage,2025-02-14
user_008168,15,8.4,False,True,True,Too expensive,2025-02-24
user_008169,52,11.12,False,False,False,Found better service,2025-03-22
user_008170,35,20.73,False,False,False,,
user_008171,58,35.19,False,False,True,Technical issues,2025-03-01
user_008172,-9,43.59,False,True,True,Too expensive,2025-02-25
user_008173,1,53.75,False,True,False,Low usage,2025-02-09
user_008174,14,75.22,False,False,True,Technical issues,2025-02-19
user_008175,45,13.54,False,True,False,Too expensive,2025-03-16
user_008176,25,29.77,False,True,True,Low usage,2025-03-27
user_008177,58,19.71,False,True,False,Technical issues,2025-02-25
user_008178,97,66.0,False,True,True,Too expensive,2025-03-17
user_008179,29,86.97,False,True,False,Technical issues,2025-03-18
user_008180,30,85.59,False,True,True,Found better service,2025-03-03
user_008181,76,38.19,False,False,True,,
user_008182,65,21.42,False,True,True,Technical issues,2025-03-20
user_008183,78,63.95,False,True,True,Technical issues,2025-03-27
user_008184,-19,49.08,False,True,True,Too expensive,2025-02-02
user_008185,79,52.52,False,True,True,Technical issues,2025-02-25
user_008186,-16,24.29,False,True,False,Found better service,2025-03-27
user_008187,-6,84.27,False,False,False,,
user_008188,24,96.47,False,False,False,Found better service,2025-03-04
user_008189,57,93.59,False,False,False,Too expensive,2025-02-21
user_008190,-16,30.15,False,False,False,,
user_008191,24,84.74,False,True,True,Too expensive,2025-02-26
user_008192,10,80.94,False,True,True,Low usage,2025-02-14
user_008193,57,15.78,False,False,True,Too expensive,2025-02-04
user_008194,32,55.05,False,True,True,Low usage,2025-03-10
user_008195,105,34.86,False,False,True,Too expensive,2025-02-08
user_008196,11,38.32,False,False,True,,
user_008197,22,53.37,False,True,False,Found better service,2025-02-15
user_008198,40,88.37,False,True,True,,
user_008199,97,53.1,False,False,True,,
user_008200,67,1.27,False,False,False,Technical issues,2025-03-23
user_008201,94,87.89,False,True,True,,
user_008202,55,21.89,False,True,True,Low usage,2025-02-04
user_008203,-13,52.4,False,True,False,Found better service,2025-02-12
user_008204,73,75.73,False,False,True,Technical issues,2025-02-08
user_008205,7,40.19,False,True,True,,
user_008206,-20,51.54,False,True,False,Found better service,2025-03-25
user_008207,29,59.99,False,False,True,Too expensive,2025-02-10
user_008208,17,18.89,False,True,True,Low usage,2025-03-18
user_008209,21,22.59,False,True,True,Too expensive,2025-03-29
user_008210,26,44.69,False,True,True,Technical issues,2025-02-20
user_008211,22,69.61,False,False,False,,
user_008212,30,23.21,False,False,False,,
user_008213,63,38.94,False,False,False,Found better service,2025-03-11
user_008214,101,76.51,False,True,False,,
user_008215,-8,2.01,False,True,True,Technical issues,2025-03-06
user_008216,48,92.66,False,False,False,,
user_008217,-1,11.44,False,True,True,,
user_008218,27,89.02,False,False,True,Low usage,2025-02-25
user_008219,-33,32.76,False,False,True,Technical issues,2025-02-16
user_008220,18,60.77,False,True,False,,
user_008221,43,31.86,False,False,False,Technical issues,2025-02-21
user_008222,21,62.96,False,True,False,Found better service,2025-02-15
user_008223,29,38.92,False,False,True,,
user_008224,33,54.74,False,True,True,,
user_008225,40,61.56,False,True,False,Too expensive,2025-03-26
user_008226,15,18.93,False,False,True,Low usage,2025-02-10
user_008227,-37,45.78,False,False,True,Too expensive,2025-03-18
user_008228,44,6.41,False,True,False,,
user_008229,-5,35.79,False,True,False,,
user_008230,61,35.28,False,True,True,Too expensive,2025-03-02
user_008231,12,65.02,False,False,False,,
user_008232,-20,90.94,False,False,False,,
user_008233,44,85.56,False,False,True,Found better service,2025-02-15
user_008234,50,20.1,False,True,False,Found better service,2025-03-22
user_008235,56,11.56,False,False,True,Low usage,2025-03-26
user_008236,21,55.45,False,True,False,,
user_008237,100,63.73,False,False,False,Technical issues,2025-02-15
user_008238,-10,61.27,False,True,False,Too expensive,2025-03-07
user_008239,-28,70.17,False,True,False,,
user_008240,33,98.88,False,True,True,Technical issues,2025-02-26
user_008241,26,46.28,False,False,True,Found better service,2025-02-11
user_008242,86,20.61,False,False,False,Too expensive,2025-03-09
user_008243,28,46.72,False,False,False,Technical issues,2025-03-01
user_008244,31,59.07,False,True,True,Technical issues,2025-02-11
user_008245,81,35.59,False,False,True,,
user_008246,-26,86.48,False,False,False,,
user_008247,66,12.87,False,True,False,Found better service,2025-02-28
user_008248,3,36.77,False,False,False,Too expensive,2025-02-15
user_008249,8,16.51,False,True,False,Low usage,2025-02-23
user_008250,16,36.21,False,True,True,Too expensive,2025-03-01
user_008251,20,14.02,False,False,True,Too expensive,2025-03-05
user_008252,23,90.39,False,True,True,Technical issues,2025-03-31
user_008253,-45,49.79,False,True,False,Found better service,2025-02-16
user_008254,39,62.13,False,False,False,,
user_008255,14,89.84,False,False,True,Too expensive,2025-03-11
user_008256,3,79.0,False,True,True,Technical issues,2025-03-13
user_008257,15,89.9,False,True,False,Found better service,2025-03-15
user_008258,52,66.52,False,True,True,Low usage,2025-03-04
user_008259,40,23.61,False,True,True,Low usage,2025-03-11
user_008260,16,61.15,False,False,True,Too expensive,2025-03-25
user_008261,24,91.48,False,False,True,Too expensive,2025-03-10
user_008262,-28,10.58,False,True,True,Too expensive,2025-03-30
user_008263,33,74.83,False,False,False,,
user_008264,110,10.87,False,True,True,Too expensive,2025-02-18
user_008265,109,41.64,False,False,True,,
user_008266,74,72.75,False,False,True,Too expensive,2025-03-10
user_008267,-55,80.84,False,False,False,,
user_008268,47,30.96,False,False,False,Too expensive,2025-03-22
user_008269,38,76.06,False,True,True,,
user_008270,-38,26.45,False,True,True,Too expensive,2025-02-08
user_008271,79,85.56,False,False,True,,
user_008272,33,42.13,False,False,True,,
user_008273,82,67.82,False,True,False,Found better service,2025-02-16
user_008274,41,17.44,False,True,False,Found better service,2025-02-13
user_008275,54,0.4,False,True,False,Too expensive,2025-03-12
user_008276,65,90.53,False,True,False,Found better service,2025-02-27
user_008277,88,81.92,False,False,False,Low usage,2025-02-12
user_008278,74,2.31,False,True,False,,
user_008279,52,92.03,False,False,False,Too expensive,2025-03-02
user_008280,20,61.09,False,False,True,Technical issues,2025-03-23
user_008281,37,53.53,False,True,True,Technical issues,2025-03-04
user_008282,49,80.44,False,False,True,Low usage,2025-03-30
user_008283,75,22.57,False,False,False,Found better service,2025-03-03
user_008284,2,13.33,False,True,True,Found better service,2025-03-05
user_008285,-18,46.65,False,True,False,Technical issues,2025-01-31
user_008286,28,86.02,False,True,True,Technical issues,2025-03-28
user_008287,84,62.18,False,True,False,,
user_008288,-12,34.9,False,False,True,,
user_008289,-4,82.29,False,True,False,Technical issues,2025-01-31
user_008290,62,9.11,False,True,False,Found better service,2025-02-24
user_008291,37,58.45,False,False,False,Technical issues,2025-02-22
user_008292,-44,95.29,False,False,True,Low usage,2025-03-16
user_008293,-14,54.82,False,False,True,Low usage,2025-03-02
user_008294,-7,79.2,False,False,True,Too expensive,2025-02-01
user_008295,81,46.52,False,False,False,Low usage,2025-03-10
user_008296,102,75.25,False,False,False,Technical issues,2025-02-01
user_008297,112,58.42,False,False,True,Low usage,2025-02-16
user_008298,52,70.35,False,False,False,Too expensive,2025-03-29
user_008299,1,59.05,False,True,False,,
user_008300,85,96.07,False,True,False,Low usage,2025-03-21
user_008301,52,16.3,False,True,True,Low usage,2025-03-03
user_008302,12,34.1,False,False,False,Low usage,2025-03-04
user_008303,70,0.51,False,True,False,Technical issues,2025-02-10
user_008304,-13,62.34,False,True,True,Technical issues,2025-02-03
user_008305,10,61.58,False,False,False,,
user_008306,19,21.49,False,False,True,,
user_008307,31,77.28,False,False,True,,
user_008308,29,20.24,False,True,True,Technical issues,2025-03-20
user_008309,16,15.24,False,True,True,Technical issues,2025-03-27
user_008310,80,20.68,False,True,True,Technical issues,2025-02-06
user_008311,46,27.25,True,True,False,Low usage,2025-03-30
user_008312,-12,42.02,False,False,True,Found better service,2025-02-02
user_008313,11,32.94,False,False,False,Found better service,2025-02-27
user_008314,-19,27.86,False,False,True,Technical issues,2025-03-03
user_008315,15,16.47,True,False,True,Too expensive,2025-03-22
user_008316,-32,98.07,False,False,False,Found better service,2025-02-13
user_008317,1,42.5,False,False,True,Found better service,2025-03-31
user_008318,42,83.72,False,True,True,,
user_008319,5,6.45,False,False,False,Low usage,2025-02-21
user_008320,-14,81.62,False,True,False,Found better service,2025-02-26
user_008321,40,24.05,False,False,False,Too expensive,2025-02-03
user_008322,14,2.45,False,True,False,Too expensive,2025-03-08
user_008323,11,23.16,False,False,False,Found better service,2025-03-27
user_008324,-15,6.73,False,False,False,,
user_008325,35,30.16,False,False,False,,
user_008326,35,81.91,False,True,False,,
user_008327,-25,93.12,False,False,False,,
user_008328,10,95.95,False,True,True,Low usage,2025-02-16
user_008329,34,47.94,False,True,True,Low usage,2025-03-25
user_008330,-13,20.45,False,False,True,Too expensive,2025-02-15
user_008331,24,8.94,False,True,False,Low usage,2025-03-25
user_008332,-40,48.15,False,False,True,Too expensive,2025-02-08
