user_id,product_category,discount_used,aov,cltv,repeat_customer,purchase_frequency
user_008031,Books,False,149.57,452.78,True,9
user_008032,Electronics,True,47.73,598.65,True,3
user_008033,Books,True,51.08,326.7,False,5
user_008034,Fashion,False,142.13,913.51,False,7
user_008035,Electronics,False,66.63,558.08,True,5
user_008036,Beauty,False,121.72,961.72,True,10
user_008037,Home,False,23.87,588.05,False,4
user_008038,Home,False,129.48,133.36,True,2
user_008039,Electronics,True,138.27,695.86,True,4
user_008040,Beauty,False,77.54,511.94,True,5
user_008041,Beauty,False,130.38,721.09,True,8
user_008042,Beauty,True,141.74,783.38,False,3
user_008043,Home,True,135.06,350.69,True,8
user_008044,Books,True,43.55,856.58,False,9
user_008045,Fashion,False,110.28,228.94,False,3
user_008046,Fashion,True,92.58,855.78,False,7
user_008047,Fashion,False,104.3,487.89,True,1
user_008048,Fashion,False,51.39,592.6,False,7
user_008049,Electronics,False,75.79,787.02,False,2
user_008050,Electronics,True,50.4,611.04,True,2
user_008051,Fashion,False,87.33,938.3,False,8
user_008052,Home,False,82.46,423.74,True,9
user_008053,Books,False,124.1,319.1,False,3
user_008054,Home,True,27.38,578.71,False,8
user_008055,Books,True,132.87,446.41,True,0
user_008056,Electronics,False,42.15,636.5,False,10
user_008057,Electronics,False,41.1,392.25,True,6
user_008058,Books,False,124.95,174.93,False,5
user_008059,Books,False,147.69,835.74,False,3
user_008060,Books,True,118.66,119.24,True,5
user_008061,Fashion,True,30.55,259.36,True,9
user_008062,Home,False,115.72,278.9,True,5
user_008063,Home,True,130.15,368.74,True,5
user_008064,Electronics,False,86.52,399.89,False,6
user_008065,Electronics,True,73.17,149.2,False,3
user_008066,Home,False,25.96,586.26,False,10
user_008067,Fashion,False,129.05,557.73,False,6
user_008068,Electronics,True,69.74,720.58,False,2
user_008069,Electronics,True,57.26,193.22,True,3
user_008070,Fashion,True,23.37,883.45,False,0
user_008071,Fashion,True,125.59,530.2,True,1
user_008072,Home,False,58.41,942.55,False,3
user_008073,Home,False,36.34,728.53,False,2
user_008074,Beauty,False,106.51,358.32,True,3
user_008075,Electronics,False,109.28,799.55,True,1
user_008076,Books,False,82.0,294.4,True,3
user_008077,Home,False,148.31,147.96,False,9
user_008078,Electronics,False,50.7,885.51,False,10
user_008079,Electronics,True,79.39,519.22,True,2
user_008080,Books,False,83.27,538.52,False,3
user_008081,Home,False,132.71,946.29,False,10
user_008082,Fashion,False,140.75,788.92,True,6
user_008083,Home,True,43.69,878.92,False,10
user_008084,Beauty,False,39.35,110.72,True,8
user_008085,Home,True,94.28,722.3,False,8
user_008086,Home,False,23.16,463.97,True,9
user_008087,Electronics,False,128.89,355.41,True,10
user_008088,Home,True,50.98,195.79,True,10
user_008089,Beauty,False,78.31,590.92,False,4
user_008090,Electronics,True,48.52,529.5,False,3
user_008091,Beauty,False,115.89,385.85,True,7
user_008092,Fashion,True,56.32,874.71,False,6
user_008093,Electronics,True,31.57,263.52,True,3
user_008094,Electronics,True,20.76,908.28,False,3
user_008095,Fashion,False,39.97,981.96,False,7
user_008096,Home,True,140.09,291.58,True,10
user_008097,Home,True,46.86,926.22,False,5
user_008098,Home,False,145.84,495.79,False,3
user_008099,Electronics,True,90.37,782.32,True,8
user_008100,Fashion,True,88.93,325.07,False,1
user_008101,Fashion,True,125.09,984.86,True,7
user_008102,Books,False,68.25,320.82,False,7
user_008103,Electronics,False,132.67,172.68,True,0
user_008104,Electronics,True,49.87,137.99,True,10
user_008105,Electronics,False,72.6,297.36,True,10
user_008106,Home,False,87.29,713.96,True,0
user_008107,Electronics,True,78.68,532.22,False,8
user_008108,Books,False,117.99,678.2,False,6
user_008109,Fashion,False,35.69,834.0,True,9
user_008110,Fashion,False,73.57,454.81,True,6
user_008111,Electronics,True,104.24,312.5,False,2
user_008112,Beauty,True,140.02,593.34,False,10
user_008113,Books,True,46.39,966.31,False,5
user_008114,Fashion,False,48.21,319.89,False,9
user_008115,Electronics,False,142.38,700.73,True,0
user_008116,Home,True,112.64,324.84,True,3
user_008117,Books,False,142.84,783.41,False,8
user_008118,Fashion,True,104.16,769.33,False,2
user_008119,Fashion,False,121.9,132.8,False,7
user_008120,Beauty,True,47.94,484.88,True,3
user_008121,Beauty,True,132.88,784.93,True,10
user_008122,Home,True,110.76,368.81,False,5
user_008123,Beauty,False,89.21,766.89,False,7
user_008124,Books,True,25.96,109.47,False,4
user_008125,Books,True,126.96,759.01,True,2
user_008126,Home,True,33.04,880.54,True,10
user_008127,Electronics,False,89.64,194.51,False,2
user_008128,Books,False,136.98,109.54,True,1
user_008129,Home,False,128.52,634.82,True,7
user_008130,Home,False,73.27,669.53,False,5
user_008131,Books,True,145.05,387.18,False,9
user_008132,Electronics,True,110.6,574.77,True,10
user_008133,Electronics,True,75.39,751.37,False,1
user_008134,Beauty,False,100.56,414.92,False,5
user_008135,Fashion,True,82.34,819.33,True,1
user_008136,Electronics,False,44.59,119.36,True,4
user_008137,Home,True,47.26,495.72,True,9
user_008138,Beauty,False,57.77,719.9,False,8
user_008139,Books,False,68.54,396.97,True,7
user_008140,Electronics,True,27.21,219.77,True,3
user_008141,Electronics,True,134.99,832.42,True,8
user_008142,Books,True,43.51,435.75,True,5
user_008143,Electronics,True,137.3,110.66,False,4
user_008144,Fashion,True,28.54,474.17,False,3
user_008145,Fashion,False,27.59,220.35,True,4
user_008146,Beauty,True,26.01,791.3,False,1
user_008147,Fashion,False,82.28,124.27,True,3
user_008148,Books,False,112.43,540.74,True,2
user_008149,Electronics,False,38.41,998.61,False,10
user_008150,Electronics,True,81.27,248.97,True,6
user_008151,Home,True,89.08,514.56,True,8
user_008152,Fashion,False,79.93,811.87,False,8
user_008153,Fashion,False,106.38,345.3,False,8
user_008154,Beauty,True,149.42,821.57,True,8
user_008155,Books,True,22.85,763.96,False,8
user_008156,Books,False,67.89,799.91,True,1
user_008157,Beauty,True,93.11,724.57,True,0
user_008158,Books,False,135.04,201.97,False,0
user_008159,Home,False,98.7,775.41,False,2
user_008160,Fashion,False,23.91,121.3,True,3
user_008161,Home,True,27.17,479.76,True,3
user_008162,Home,False,73.51,449.97,True,5
user_008163,Home,True,56.02,749.64,True,0
user_008164,Fashion,True,140.69,109.69,False,4
user_008165,Home,True,80.67,888.62,True,0
user_008166,Home,True,137.22,439.54,True,7
user_008167,Fashion,False,116.78,806.78,False,1
user_008168,Electronics,False,82.37,567.65,True,8
user_008169,Electronics,True,48.58,504.23,True,1
user_008170,Beauty,False,32.51,803.78,True,3
user_008171,Fashion,False,83.07,382.54,True,10
user_008172,Electronics,True,133.74,880.14,False,8
user_008173,Fashion,False,66.05,528.38,True,8
user_008174,Home,False,20.33,570.35,False,3
user_008175,Fashion,False,99.01,952.84,False,4
user_008176,Electronics,True,20.47,619.24,False,10
user_008177,Fashion,False,115.93,522.9,True,10
user_008178,Fashion,False,144.77,865.49,True,9
user_008179,Beauty,True,99.36,633.83,True,10
user_008180,Beauty,True,93.81,274.58,True,3
user_008181,Beauty,False,149.42,801.51,True,4
user_008182,Fashion,False,20.01,521.42,False,3
user_008183,Fashion,True,28.33,889.45,False,2
user_008184,Home,True,35.89,326.61,False,4
user_008185,Fashion,False,44.38,104.52,False,4
user_008186,Fashion,False,111.27,527.27,False,5
user_008187,Fashion,True,147.66,932.14,False,5
user_008188,Beauty,True,111.73,777.03,False,2
user_008189,Beauty,False,129.75,627.95,True,6
user_008190,Home,False,82.28,123.33,True,5
user_008191,Electronics,False,28.64,247.49,True,3
user_008192,Beauty,True,121.89,521.69,True,4
user_008193,Books,True,64.39,483.07,True,1
user_008194,Home,False,58.87,905.49,False,2
user_008195,Electronics,True,76.94,133.37,False,4
user_008196,Fashion,True,91.94,795.17,True,3
user_008197,Fashion,True,129.29,748.62,False,2
user_008198,Home,True,139.7,286.66,False,6
user_008199,Beauty,True,21.89,934.17,True,2
user_008200,Fashion,False,142.63,956.69,False,4
user_008201,Fashion,False,49.03,200.65,False,8
user_008202,Electronics,True,134.55,247.82,True,7
user_008203,Electronics,False,56.78,524.37,False,1
user_008204,Fashion,True,55.18,732.74,True,3
user_008205,Books,True,105.37,462.31,False,6
user_008206,Electronics,False,140.14,392.39,True,5
user_008207,Home,False,104.91,965.17,True,5
user_008208,Beauty,True,66.22,813.2,False,2
user_008209,Books,True,122.91,858.12,True,2
user_008210,Home,True,25.52,444.82,False,6
user_008211,Beauty,False,120.94,186.43,True,7
user_008212,Electronics,True,22.14,308.93,False,0
user_008213,Books,False,81.19,351.92,True,10
user_008214,Electronics,True,122.49,668.4,False,3
user_008215,Books,False,147.58,149.19,True,0
user_008216,Electronics,True,136.27,172.64,False,0
user_008217,Fashion,False,44.62,654.53,False,8
user_008218,Home,False,46.78,402.34,True,4
user_008219,Electronics,True,46.41,470.06,True,10
user_008220,Beauty,False,58.43,800.3,False,2
user_008221,Beauty,False,103.49,699.66,False,9
user_008222,Beauty,True,22.79,444.45,False,3
user_008223,Home,True,80.08,507.51,False,8
user_008224,Books,False,23.69,801.56,False,6
user_008225,Books,True,131.2,765.45,False,6
user_008226,Home,False,47.17,476.79,True,10
user_008227,Fashion,False,98.95,808.14,True,3
user_008228,Books,True,72.81,934.11,False,10
user_008229,Electronics,True,108.64,356.28,True,5
user_008230,Electronics,True,38.76,962.93,False,0
user_008231,Fashion,True,35.2,927.27,False,6
user_008232,Fashion,False,94.0,282.3,True,9
user_008233,Electronics,True,31.7,227.35,True,7
user_008234,Beauty,True,120.48,639.43,False,8
user_008235,Books,True,106.99,100.21,True,6
user_008236,Beauty,True,88.66,446.2,False,0
user_008237,Electronics,False,27.53,528.36,True,10
user_008238,Electronics,False,146.66,318.07,True,5
user_008239,Books,False,61.36,812.35,True,2
user_008240,Beauty,True,59.3,932.96,False,4
user_008241,Home,False,139.71,508.55,False,0
user_008242,Fashion,False,47.69,340.91,True,3
user_008243,Home,False,129.02,939.07,True,5
user_008244,Beauty,False,86.41,587.91,True,10
user_008245,Home,True,31.9,607.46,False,4
user_008246,Electronics,False,48.6,197.46,True,1
user_008247,Electronics,True,68.25,417.69,False,10
user_008248,Electronics,True,88.93,252.58,True,5
user_008249,Home,True,23.14,371.11,True,2
user_008250,Fashion,True,136.23,157.2,True,6
user_008251,Home,True,136.81,666.0,True,5
user_008252,Electronics,False,148.55,526.82,True,9
user_008253,Fashion,True,50.24,947.37,True,8
user_008254,Books,False,78.69,409.18,False,4
user_008255,Fashion,True,66.04,917.85,True,4
user_008256,Books,True,74.13,864.15,False,6
user_008257,Fashion,False,138.86,201.15,True,5
user_008258,Books,True,113.9,323.57,False,10
user_008259,Beauty,False,47.39,439.91,True,5
user_008260,Books,True,135.03,409.99,False,6
user_008261,Beauty,False,29.14,162.12,False,10
user_008262,Home,False,46.69,675.37,False,5
user_008263,Fashion,True,21.9,861.95,True,4
user_008264,Beauty,True,113.23,474.29,False,9
user_008265,Electronics,False,63.73,836.34,True,1
user_008266,Books,True,75.01,633.12,True,9
user_008267,Books,True,115.22,276.5,True,9
user_008268,Books,False,28.46,564.34,False,7
user_008269,Home,True,29.71,603.85,False,9
user_008270,Home,True,77.72,681.31,False,4
user_008271,Books,True,135.69,312.25,True,10
user_008272,Books,False,71.4,766.13,False,5
user_008273,Books,False,91.39,450.63,False,3
user_008274,Fashion,False,115.17,926.28,False,8
user_008275,Books,True,37.47,775.62,False,3
user_008276,Fashion,True,79.07,171.86,True,1
user_008277,Beauty,False,24.47,472.8,False,9
user_008278,Books,False,86.56,274.56,False,1
user_008279,Home,True,101.12,614.49,True,9
user_008280,Books,True,27.34,275.89,False,8
user_008281,Home,False,47.14,276.74,False,6
user_008282,Home,False,75.72,303.4,False,5
user_008283,Books,False,56.26,306.34,True,0
user_008284,Electronics,True,77.8,882.96,False,10
user_008285,Home,True,98.95,341.71,False,6
user_008286,Fashion,True,64.96,754.84,False,1
user_008287,Beauty,False,73.37,985.77,False,3
user_008288,Books,True,114.22,229.38,False,9
user_008289,Fashion,False,47.92,130.09,True,9
user_008290,Home,False,42.65,924.51,False,5
user_008291,Books,False,31.74,322.02,False,0
user_008292,Fashion,False,100.27,758.38,True,2
user_008293,Home,False,46.85,304.36,True,7
user_008294,Home,False,53.37,399.22,False,10
user_008295,Beauty,False,148.81,759.72,True,0
user_008296,Books,False,29.38,306.7,True,1
user_008297,Home,True,122.9,218.74,False,2
user_008298,Home,True,73.36,596.02,False,2
user_008299,Beauty,False,95.37,783.03,False,2
user_008300,Books,False,21.12,138.16,False,9
user_008301,Fashion,False,87.08,990.57,True,9
user_008302,Fashion,False,88.81,831.92,False,5
user_008303,Books,True,29.76,274.41,False,9
user_008304,Fashion,False,125.56,101.64,True,3
user_008305,Beauty,False,88.94,468.43,False,9
user_008306,Fashion,True,67.73,287.09,True,1
user_008307,Fashion,False,122.26,867.43,True,7
user_008308,Fashion,True,50.14,579.21,True,0
user_008309,Electronics,False,55.57,285.59,True,5
user_008310,Electronics,True,112.85,676.94,True,7
user_008311,Beauty,False,111.75,942.74,False,6
user_008312,Fashion,False,57.2,174.34,False,10
user_008313,Home,False,102.89,720.07,False,6
user_008314,Beauty,False,121.95,321.82,False,8
user_008315,Beauty,True,108.17,726.7,True,2
user_008316,Electronics,True,68.94,727.53,False,6
user_008317,Books,False,56.55,480.99,True,6
user_008318,Fashion,True,147.49,706.08,True,7
user_008319,Books,True,64.15,111.01,False,8
user_008320,Fashion,False,47.48,258.91,False,8
user_008321,Fashion,True,87.01,689.39,True,1
user_008322,Fashion,True,99.11,388.39,True,1
user_008323,Home,True,63.58,460.08,True,1
user_008324,Electronics,False,101.29,751.37,True,3
user_008325,Books,True,94.29,747.54,False,0
user_008326,Electronics,True,113.82,337.33,True,8
user_008327,Home,False,61.68,258.29,True,4
user_008328,Home,True,54.34,139.34,True,10
user_008329,Fashion,True,97.24,133.44,True,8
user_008330,Books,True,24.73,503.34,True,1
user_008331,Home,True,103.86,534.31,False,6
user_008332,Electronics,True,72.13,162.15,True,7
user_008333,Home,True,65.14,645.63,False,5
user_008334,Books,False,35.35,422.22,False,2
user_008335,Books,True,25.96,867.68,False,6
user_008336,Home,False,111.14,467.52,False,7
user_008337,Books,True,126.25,741.99,True,0
user_008338,Home,False,50.13,373.51,False,8
user_008339,Beauty,False,141.87,740.82,False,10
user_008340,Beauty,False,30.3,708.35,False,4
user_008341,Beauty,True,29.15,947.44,False,3
user_008342,Fashion,True,101.12,579.34,True,3
user_008343,Electronics,False,32.8,960.05,False,7
user_008344,Beauty,True,94.59,268.2,True,8
user_008345,Books,True,99.59,114.88,False,7
user_008346,Books,False,113.78,824.39,True,4
user_008347,Fashion,False,84.52,750.63,True,6
user_008348,Home,True,105.08,496.76,True,4
user_008349,Beauty,True,110.96,101.17,True,2
user_008350,Books,False,68.41,238.59,True,2
user_008351,Beauty,False,108.14,684.01,True,4
user_008352,Beauty,True,76.01,108.8,False,10
user_008353,Electronics,True,125.84,393.59,False,9
user_008354,Home,True,49.87,800.48,True,0
user_008355,Books,True,77.2,617.27,True,6
user_008356,Electronics,False,87.23,228.04,True,5
user_008357,Beauty,True,119.7,220.32,True,10
user_008358,Books,False,127.34,961.54,True,8
user_008359,Beauty,True,65.0,465.7,True,2
user_008360,Beauty,True,51.88,251.81,False,6
user_008361,Books,True,47.09,836.16,True,9
user_008362,Books,True,31.98,685.33,False,1
user_008363,Books,True,43.6,361.65,True,9
user_008364,Fashion,True,115.27,495.55,False,3
user_008365,Books,True,136.07,959.16,False,8
user_008366,Books,True,56.67,459.07,True,3
user_008367,Home,True,145.85,861.04,False,9
user_008368,Books,True,40.09,935.7,True,5
user_008369,Fashion,True,66.07,455.5,False,3
user_008370,Fashion,False,46.76,644.32,True,9
user_008371,Electronics,True,99.31,194.44,True,7
user_008372,Beauty,False,124.75,401.01,False,7
user_008373,Home,False,59.86,917.82,True,5
user_008374,Books,True,70.87,325.05,False,9
user_008375,Beauty,False,23.85,549.59,True,10
user_008376,Beauty,False,46.66,332.9,False,5
user_008377,Home,True,43.7,936.76,True,9
user_008378,Beauty,True,90.03,285.18,True,5
user_008379,Fashion,True,102.25,943.26,True,4
user_008380,Beauty,True,113.54,486.56,True,10
user_008381,Electronics,False,48.73,516.34,False,3
user_008382,Electronics,False,50.92,147.32,False,2
user_008383,Home,False,120.06,776.4,True,1
user_008384,Home,False,115.74,313.01,False,9
user_008385,Beauty,True,57.53,551.41,False,4
user_008386,Books,True,47.56,955.87,False,10
user_008387,Electronics,False,36.81,215.44,True,9
user_008388,Electronics,False,89.9,905.12,True,10
user_008389,Books,True,69.4,769.95,False,8
user_008390,Fashion,True,123.51,165.55,True,2
user_008391,Home,False,51.32,593.39,False,0
user_008392,Fashion,False,21.24,695.14,False,5
user_008393,Beauty,True,101.55,532.88,False,7
user_008394,Fashion,False,41.05,282.81,True,0
user_008395,Home,False,122.44,235.68,False,6
user_008396,Fashion,True,97.29,534.42,True,6
user_008397,Electronics,False,114.79,167.19,False,9
user_008398,Fashion,False,29.03,341.05,True,0
user_008399,Home,False,87.63,397.44,True,5
user_008400,Home,True,114.85,816.34,False,8
user_008401,Beauty,True,118.05,885.9,False,9
user_008402,Books,True,140.21,943.05,True,1
user_008403,Electronics,True,131.34,262.44,True,8
user_008404,Home,True,67.07,507.48,False,9
user_008405,Books,True,99.56,150.74,False,2
user_008406,Beauty,False,86.93,350.6,True,1
user_008407,Fashion,False,29.23,474.32,False,6
user_008408,Fashion,False,65.54,279.81,True,0
user_008409,Books,False,122.42,947.57,False,9
user_008410,Beauty,False,83.09,366.04,True,3
user_008411,Beauty,False,21.26,588.29,True,0
user_008412,Home,False,70.38,815.54,False,3
user_008413,Books,True,64.59,892.97,True,10
user_008414,Home,False,32.79,498.26,True,2
user_008415,Home,False,108.27,943.98,False,9
user_008416,Books,True,127.28,947.46,False,3
user_008417,Fashion,True,30.06,964.34,True,6
user_008418,Electronics,False,48.45,938.1,True,7
user_008419,Books,True,40.54,159.44,False,6
user_008420,Books,False,29.92,273.0,True,3
user_008421,Books,False,31.79,679.61,True,4
user_008422,Home,False,53.46,240.89,False,0
user_008423,Electronics,True,142.0,821.43,True,8
user_008424,Books,False,82.77,928.69,False,10
user_008425,Beauty,False,78.3,881.51,True,8
user_008426,Beauty,True,104.64,767.09,False,3
user_008427,Books,False,94.16,656.7,True,6
user_008428,Fashion,False,142.31,794.96,False,3
user_008429,Beauty,False,51.64,316.35,False,1
user_008430,Books,False,42.97,204.68,True,10
user_008431,Electronics,False,60.74,541.62,True,7
user_008432,Beauty,False,107.7,210.23,False,1
user_008433,Fashion,False,64.38,937.62,False,8
user_008434,Electronics,True,137.54,139.26,False,7
user_008435,Home,True,105.69,583.01,True,7
user_008436,Electronics,False,35.95,935.34,False,1
user_008437,Electronics,True,114.17,835.41,True,4
user_008438,Fashion,False,50.48,848.47,True,7
user_008439,Books,True,34.17,342.4,True,5
user_008440,Home,True,25.5,565.02,True,5
user_008441,Books,False,127.44,506.94,False,9
user_008442,Fashion,False,81.12,284.56,False,9
user_008443,Books,True,125.91,540.41,True,3
user_008444,Home,True,84.5,137.54,True,3
user_008445,Electronics,True,135.23,529.18,True,2
user_008446,Electronics,True,32.44,915.27,True,6
user_008447,Beauty,True,124.35,240.75,False,3
user_008448,Beauty,True,106.49,644.48,True,10
user_008449,Home,True,94.53,121.93,False,4
user_008450,Electronics,False,80.27,561.26,False,7
user_008451,Fashion,False,23.85,341.62,True,3
user_008452,Electronics,True,123.81,463.36,True,2
user_008453,Electronics,True,30.8,261.1,True,4
user_008454,Beauty,False,56.47,342.47,True,8
user_008455,Fashion,False,74.8,173.57,True,3
user_008456,Beauty,False,146.48,110.62,True,9
user_008457,Electronics,False,60.01,584.29,True,7
user_008458,Beauty,False,114.86,717.01,True,4
user_008459,Fashion,True,81.59,640.37,True,2
user_008460,Home,False,123.79,641.99,True,4
user_008461,Home,False,59.0,311.0,False,5
user_008462,Home,True,59.18,275.27,False,3
user_008463,Beauty,True,141.88,596.77,False,2
user_008464,Beauty,False,81.37,180.97,True,2
user_008465,Books,True,59.38,636.82,True,2
user_008466,Books,False,106.33,399.43,False,3
user_008467,Home,True,46.33,429.05,True,8
user_008468,Books,True,149.8,104.66,True,3
user_008469,Home,True,36.08,320.16,False,0
user_008470,Home,False,56.56,830.12,False,3
user_008471,Fashion,False,126.45,753.3,False,3
user_008472,Fashion,False,38.52,728.15,True,10
user_008473,Books,True,136.78,176.24,False,1
user_008474,Books,False,63.57,914.0,True,3
user_008475,Beauty,True,114.84,935.52,True,10
user_008476,Electronics,True,87.29,786.82,False,8
user_008477,Books,False,24.81,930.53,True,4
user_008478,Fashion,False,76.65,352.37,False,5
user_008479,Home,False,73.36,509.36,True,9
user_008480,Fashion,True,59.77,191.81,True,4
user_008481,Books,False,51.77,801.06,True,6
user_008482,Fashion,False,44.43,516.79,False,3
user_008483,Electronics,False,85.67,744.55,False,7
user_008484,Home,True,81.49,479.73,False,10
user_008485,Books,False,117.47,245.11,False,7
user_008486,Fashion,True,91.59,576.45,True,4
user_008487,Beauty,False,146.02,842.68,True,7
user_008488,Beauty,False,47.22,271.53,False,10
user_008489,Beauty,True,37.07,482.7,False,2
user_008490,Home,True,110.86,219.9,True,5
user_008491,Fashion,True,26.05,147.64,True,9
user_008492,Home,False,76.01,840.29,True,2
user_008493,Electronics,False,76.01,703.0,False,10
user_008494,Fashion,False,71.0,135.64,True,4
user_008495,Books,False,61.99,708.4,False,10
user_008496,Books,False,61.4,785.99,True,6
user_008497,Beauty,True,100.47,241.18,True,2
user_008498,Home,True,90.65,568.41,False,5
user_008499,Beauty,False,148.84,599.11,False,10
user_008500,Beauty,True,22.26,301.93,False,1
user_008501,Home,False,30.59,608.86,True,8
user_008502,Beauty,True,40.19,823.47,True,9
user_008503,Books,False,122.56,598.73,False,6
user_008504,Home,False,41.36,841.98,False,5
user_008505,Books,True,124.57,629.99,True,10
user_008506,Fashion,False,49.92,338.2,True,9
user_008507,Beauty,True,97.13,719.3,False,2
user_008508,Electronics,False,28.26,894.58,False,5
user_008509,Home,True,139.28,159.43,True,5
user_008510,Electronics,True,80.28,234.67,True,9
user_008511,Books,True,96.76,532.47,True,6
user_008512,Home,False,108.59,516.18,False,5
user_008513,Electronics,True,138.89,197.44,True,9
user_008514,Home,True,140.94,944.69,True,6
user_008515,Beauty,True,42.91,176.75,False,6
user_008516,Fashion,True,94.09,839.56,True,8
user_008517,Books,False,114.7,974.42,True,8
user_008518,Books,False,105.59,699.27,False,7
user_008519,Fashion,True,131.39,734.21,True,3
user_008520,Home,True,131.52,357.37,False,4
user_008521,Books,True,47.05,383.15,True,9
user_008522,Electronics,True,104.3,999.84,False,1
user_008523,Electronics,False,43.5,903.94,True,2
user_008524,Beauty,False,31.33,900.28,False,6
user_008525,Beauty,True,101.54,286.13,True,7
user_008526,Beauty,True,144.29,594.33,False,3
user_008527,Beauty,True,129.9,117.75,True,8
user_008528,Books,True,72.68,102.9,False,2
user_008529,Fashion,True,111.9,179.54,True,4
user_008530,Beauty,True,145.78,791.58,True,10
user_008531,Fashion,False,146.32,975.3,True,9
user_008532,Electronics,False,90.85,475.29,True,1
user_008533,Books,False,125.54,738.21,False,1
user_008534,Beauty,False,107.99,432.46,False,0
user_008535,Fashion,False,59.97,193.15,False,1
user_008536,Fashion,False,141.24,149.82,False,3
user_008537,Fashion,False,37.38,674.05,False,7
user_008538,Beauty,False,70.66,619.66,True,2
user_008539,Beauty,False,139.41,396.4,False,4
user_008540,Electronics,False,124.28,126.08,False,2
user_008541,Electronics,False,120.4,182.48,True,4
user_008542,Beauty,False,20.32,663.85,False,2
user_008543,Fashion,False,111.74,740.3,False,7
user_008544,Home,False,128.12,964.61,False,1
user_008545,Home,False,138.35,771.26,True,8
user_008546,Electronics,False,117.31,423.77,True,3
user_008547,Books,True,51.4,715.61,False,2
user_008548,Books,True,93.9,560.14,True,9
user_008549,Books,False,49.56,522.19,False,10
user_008550,Beauty,True,66.1,777.19,False,9
user_008551,Books,True,135.21,668.14,False,8
user_008552,Electronics,True,60.4,789.69,True,1
user_008553,Beauty,False,109.11,782.48,True,10
user_008554,Beauty,True,139.12,177.26,False,9
user_008555,Fashion,True,149.79,278.64,False,5
user_008556,Electronics,False,37.14,245.1,True,8
user_008557,Books,False,99.74,722.57,False,3
user_008558,Books,True,82.24,430.08,False,5
user_008559,Home,True,24.83,725.12,False,9
user_008560,Fashion,True,51.33,431.18,False,7
user_008561,Electronics,True,23.86,448.12,True,8
user_008562,Home,True,112.47,491.36,False,10
user_008563,Home,False,40.32,378.62,True,3
user_008564,Beauty,False,36.49,905.93,True,8
user_008565,Fashion,True,70.72,356.86,False,9
user_008566,Fashion,True,104.13,496.2,False,0
user_008567,Home,False,96.41,644.05,False,6
user_008568,Books,False,22.46,109.21,True,4
user_008569,Fashion,True,144.47,113.84,False,9
user_008570,Fashion,False,66.59,361.26,False,10
user_008571,Fashion,False,121.35,252.68,False,0
user_008572,Home,False,125.83,482.6,True,6
user_008573,Fashion,True,141.43,328.67,True,7
user_008574,Home,True,95.74,408.18,True,2
user_008575,Fashion,False,59.95,501.55,True,1
user_008576,Books,True,80.64,834.72,True,4
user_008577,Books,False,120.45,184.77,True,10
user_008578,Electronics,False,114.97,274.32,False,3
user_008579,Fashion,True,147.84,750.81,False,9
user_008580,Fashion,False,65.38,854.82,False,2
user_008581,Electronics,False,89.07,424.47,True,3
user_008582,Beauty,False,59.65,677.22,False,6
user_008583,Fashion,True,20.47,246.99,False,7
user_008584,Fashion,True,129.16,529.75,True,10
user_008585,Home,False,63.54,422.19,True,1
user_008586,Beauty,True,71.6,317.09,True,3
user_008587,Fashion,False,121.61,662.13,False,5
user_008588,Beauty,True,39.08,657.52,True,0
user_008589,Beauty,False,52.52,847.1,True,7
user_008590,Beauty,True,44.87,665.36,False,6
user_008591,Home,True,56.19,440.42,True,7
user_008592,Fashion,False,42.94,219.61,True,8
user_008593,Books,False,131.81,364.06,True,9
user_008594,Home,False,82.18,251.32,False,9
user_008595,Home,True,66.59,132.64,False,3
user_008596,Home,False,149.38,380.38,False,0
user_008597,Electronics,False,88.6,830.59,False,10
user_008598,Books,True,60.45,322.58,True,8
user_008599,Beauty,False,27.4,881.29,False,6
user_008600,Home,False,62.04,364.7,False,3
user_008601,Home,True,45.66,825.97,True,7
user_008602,Fashion,False,39.44,418.1,False,10
user_008603,Beauty,True,40.29,982.82,False,4
user_008604,Fashion,False,136.77,605.14,True,1
user_008605,Home,True,110.79,556.87,True,4
user_008606,Fashion,True,66.69,474.6,True,4
user_008607,Fashion,False,98.48,492.14,True,10
user_008608,Fashion,False,65.06,246.77,True,1
user_008609,Electronics,False,87.39,868.41,True,1
user_008610,Home,False,114.87,515.18,True,8
user_008611,Home,True,107.22,682.28,False,7
user_008612,Fashion,True,112.94,474.03,True,6
user_008613,Home,True,108.35,234.4,True,6
user_008614,Home,False,119.03,873.91,False,4
user_008615,Fashion,False,114.98,531.76,True,5
user_008616,Fashion,False,138.3,782.99,False,3
user_008617,Electronics,False,62.47,291.21,True,3
user_008618,Books,True,113.38,538.38,False,3
user_008619,Home,True,129.05,504.12,False,4
user_008620,Electronics,False,42.7,288.8,True,8
user_008621,Electronics,True,135.07,413.95,False,3
user_008622,Fashion,False,51.59,448.67,True,7
user_008623,Fashion,True,102.27,347.95,True,10
user_008624,Beauty,False,26.62,689.54,True,4
user_008625,Fashion,True,29.65,284.11,True,5
user_008626,Beauty,False,74.25,207.06,False,0
user_008627,Electronics,True,37.71,136.79,False,0
user_008628,Fashion,False,130.15,277.04,False,3
user_008629,Beauty,False,71.89,363.47,True,9
user_008630,Electronics,True,95.58,635.92,False,8
user_008631,Home,False,104.48,811.66,False,10
user_008632,Books,False,60.92,481.19,False,3
